u10,v10,d2m,t2m,msl,sp,istl1,istl2,istl3,skt,u100,v100,u10n,v10n,i10fg,flsr,ishf,alnid,alnip,aluvd,aluvp,cbh,hcc,lcc,mcc,tcc,tciw,tclw,viiwd,vilwd,viiwe,vilwe,viiwn,vilwn,crr,ilspf,lsrr,ptype,tcrw,vigd,viked,vimad,vimdf,viozd,vithed,vited,vige,vithee,vikee,vimae,vioze,vitee,viwve,viec,vike,vima,vimat,vign,vithen,viken,viman,viozn,viten,viwvn,vipie,vipile,vit,vithe,vitoe,blh,chnk,cape,dctb,fal,fsr,zust,iews,ie,inss,kx,dndza,dndzn,src,tco3,tcslw,tcw,tcwv,totalx,tplb,tplt,deg0l,tp,cdir,uvb,slhf,ssr,ssrc,str,strc,sshf,ssrdc,ssrd,strdc,strd,tisr,tsr,tsrc,ttr,ttrc,fdir,cp,lsp,lspf,vimd,bld,lgws,ewss,gwd,mgws,nsss
-0.5896707,-1.2368517,282.17944,283.34302,102545.25,101462.31,271.45996,271.45996,271.45972,283.43018,-1.4839563,-2.4385653,-0.5744008,-1.1699858,3.9834576,-5.29058,3.6003017,0.18786687,0.17071372,0.07125127,0.06664246,1126.6345,0.7563021,0.9965712,1.0,1.0,0.03903707,1.1690693,-5.7397365e-06,2.1919244e-05,1.0170021,8.858588,0.18880415,6.5991955,0.00017340542,0.97053266,0.00029057404,1.0,0.14937848,1585.2542,38.68776,-0.005425688,-0.00030834856,2.8383296e-09,-2770.8909,-1969.221,16519090000.0,39779010000.0,65703190.0,164153.06,0.05200803,57199854000.0,334.2771,-1592.1292,2504322.0,10336.605,-0.0008128057,2419438000.0,8507297300.0,10961948.0,33438.188,-0.0020742526,11229790000.0,117.48457,2662122500.0,2750807600.0,2631906.0,2652455000.0,2753313300.0,612.3218,0.017999496,3.1753979,-1.000001,0.1342569,0.50517035,0.09312892,-0.040818643,-9.71713e-06,-0.054940477,11.99488,-1.000001,-1.000001,0.00030114036,0.0056804903,0.17640811,37.048233,35.50287,17.745005,-1.000001,-1.000001,4510.6406,0.0016237893,0.0,0.0,-90000.75,3.5999988e-12,0.0,-60249.324,-220355.94,16715.277,0.0,0.0,1077915.0,1258854.0,0.0,0.0,0.0,-767566.0,-880981.1,0.0,0.00033793133,0.0012846659,3528.1047,-1.8113565,5819.3516,-17.02089,-147.72243,148.88184,-52.494507,-203.21718
-0.4714114,-1.3342237,282.00928,283.37036,102504.625,101422.06,271.45996,271.45996,271.45972,283.41113,-1.2743149,-2.589408,-0.46298146,-1.2595978,4.5528355,-5.2905874,3.979907,0.18782723,0.17068136,0.07127595,0.066661894,1016.4712,0.71543616,1.0,1.0,1.0,0.04141744,1.0833855,-3.3842525e-06,-5.781149e-07,1.0826654,8.221367,0.18083167,5.9978666,0.00010665135,0.9666397,0.00025032787,1.0,0.09033394,2910.182,56.773346,-0.005491618,-0.0003446357,-8.6373175e-10,-3822.7175,-1802.4573,16640536000.0,39699915000.0,65880440.0,164192.81,0.05266334,57216844000.0,323.28198,-3010.736,2486175.0,10332.445,-0.0008846489,2465400000.0,8509123600.0,10981228.0,33513.188,-0.0011662806,11263360000.0,111.51564,2661079600.0,2749409500.0,2630876.0,2651405800.0,2751888600.0,576.7031,0.017998874,0.9008477,-1.000001,0.1342569,0.5051692,0.09788263,-0.03640847,-9.732397e-06,-0.056331124,12.050745,-1.000001,-1.000001,0.00030114036,0.005676616,0.15851033,36.66948,35.367905,17.804394,-1.000001,-1.000001,4514.5273,0.0016653996,0.0,0.0,-89730.375,3.5999988e-12,0.0,-60633.746,-219224.0,17264.895,0.0,0.0,1079186.0,1258998.0,0.0,0.0,0.0,-736914.6,-881817.75,0.0,0.00054138224,0.0011240649,3498.6465,-1.6943827,5430.539,-19.702835,-152.09213,140.31752,-51.99858,-198.33748
-0.4004777,-1.428729,282.12085,283.21216,102481.56,101399.56,271.4602,271.45972,271.4602,283.3496,-1.2568321,-2.7583237,-0.3949917,-1.3423243,4.5830545,-5.290756,4.292427,0.18779194,0.17064774,0.071294546,0.066675246,1062.2766,0.6936452,0.9993605,1.0,1.0,0.059508532,1.2190886,2.0038333e-06,-0.0001297808,1.5329266,7.4731865,0.27642566,6.075515,0.00016773996,0.96009266,0.00026704837,1.0,0.07201117,2269.715,38.79123,-0.0030679447,-0.00033878256,-2.4814417e-10,-2791.8213,-1362.0745,16778640000.0,39692390000.0,66522470.0,164533.62,0.05398393,57345550000.0,322.50195,-2314.4917,2482279.0,10330.195,-0.0006351948,2528981800.0,8721116000.0,11327803.0,34371.445,-0.0012644585,11543167000.0,112.54146,2660425200.0,2749662200.0,2630166.0,2650760400.0,2752143600.0,531.07275,0.018000346,0.6504676,-1.000001,0.1342569,0.5051678,0.09721917,-0.031826217,-1.0016226e-05,-0.056556214,12.1111965,-1.000001,-1.000001,0.00030114036,0.0056854375,0.13207543,37.19034,35.729355,17.941795,-1.000001,-1.000001,4511.867,0.0014264763,0.0,0.0,-95428.81,3.5999988e-12,0.0,-58544.973,-219089.56,19657.77,0.0,0.0,1079073.0,1258413.0,0.0,0.0,0.0,-756384.7,-882855.75,0.0,0.0005773308,0.0008492407,3472.1433,-1.665576,5038.5195,-15.103774,-123.903854,169.0138,-64.477615,-216.27655
-0.26664376,-1.5233421,282.06372,283.19116,102459.0,101377.44,271.45996,271.45996,271.4602,283.24414,-0.94301623,-2.9823399,-0.2747631,-1.4073458,4.4694195,-5.290859,5.486004,0.1877523,0.17061543,0.07131922,0.06669468,1082.6843,0.4638152,0.9993605,1.0,1.0,0.04426132,1.3987007,1.8474811e-06,-4.06739e-05,1.1432943,13.4854355,0.24292177,7.5309477,0.00015583882,0.9646851,0.0003516106,1.0,0.16996866,2215.673,19.985977,-0.0053725652,-0.0003287734,-4.9072324e-10,-3385.8838,-1847.9609,17032385000.0,40366210000.0,69204080.0,167328.81,0.05517524,58284300000.0,326.84106,-2286.0037,2535404.0,10327.93,-0.0005739322,2563663600.0,9385672000.0,11907763.0,36602.93,-0.00090267137,12287935000.0,130.99916,2660127500.0,2749810700.0,2629801.0,2650463000.0,2752350500.0,495.34375,0.017999992,0.15006447,-1.000001,0.1342569,0.5051659,0.097447395,-0.029079512,-1.0739008e-05,-0.064266324,12.579455,-1.000001,-1.000001,0.00030114036,0.0056906193,0.20700246,37.675766,35.910095,18.327892,-1.000001,-1.000001,4512.8164,0.0016388467,0.0,0.0,-93436.81,3.5999988e-12,0.0,-56209.586,-217313.56,18345.438,0.0,0.0,1079980.0,1259727.0,0.0,0.0,0.0,-723492.44,-881376.44,0.0,0.0005771364,0.0010618053,3459.7412,-2.0515165,4594.8086,-9.134227,-103.10568,177.19025,-69.00618,-201.44252
-0.11997968,-1.4072189,282.09375,283.14307,102441.0,101359.25,271.45996,271.45996,271.4602,283.26123,-0.618599,-2.907796,-0.14869666,-1.2820883,4.3339443,-5.290906,4.9740744,0.18771839,0.17059839,0.07133782,0.06671405,937.5366,0.48171532,1.0,1.0,1.0,0.049907897,1.4565353,-6.1484496e-07,-0.00010039391,1.3574839,15.776919,0.27742887,8.314425,0.00016076733,0.96909964,0.00032896316,1.0,0.2652971,3044.6826,16.952469,-0.0052954555,-0.0005089408,-1.5621754e-10,-3564.4148,-1652.1948,17339357000.0,41435415000.0,72978900.0,171528.38,0.05632985,59699057000.0,339.98975,-3121.7695,2619122.0,10326.09,-0.00038660155,2345747200.0,9253828000.0,11542445.0,35700.215,-0.0010052628,11963608000.0,140.92023,2659219000.0,2748441000.0,2628959.0,2649566000.0,2751067000.0,456.9077,0.018001076,0.07496697,-1.000001,0.1342569,0.5051662,0.10170549,-0.01997723,-1.0002329e-05,-0.053934243,12.162962,-1.000001,-1.000001,0.00030114036,0.0056868494,0.2605229,37.662506,35.723038,18.05487,-1.000001,-1.000001,4512.742,0.0013903393,0.0,0.0,-90688.25,3.5999988e-12,0.0,-53647.875,-214138.44,22489.883,0.0,0.0,1080637.0,1256987.0,0.0,0.0,0.0,-748113.7,-887319.9,0.0,0.00048786728,0.00090271025,3440.943,-1.3194847,4087.551,-2.613636,-86.27141,237.17458,-89.009796,-222.57788
-0.094429016,-1.6030483,282.2837,283.30225,102431.125,101349.69,271.45972,271.45996,271.4602,283.19604,-0.44661885,-3.1969004,-0.12124038,-1.4656105,4.285447,-5.2908945,6.476182,0.18767875,0.17056912,0.071359456,0.06673348,1023.32886,0.75487447,1.0,1.0,1.0,0.066652715,1.2317877,-5.687757e-06,-7.0361086e-05,1.7721539,12.946567,0.36515814,6.491041,0.00013920742,0.9612854,0.00028199283,1.0,0.2935586,2984.6921,19.753815,-0.007590063,-0.00059912354,-1.6049893e-09,-4081.8809,-2597.955,17574683000.0,42706416000.0,75756720.0,176275.88,0.057946153,61288180000.0,373.26392,-3056.879,2679369.0,10325.184,0.00033593783,1957306600.0,8310502400.0,10322990.0,31719.586,-0.0024913354,10611538000.0,134.11674,2658567700.0,2748382000.0,2628269.0,2648906200.0,2751085300.0,423.19043,0.018000618,0.30002147,-1.000001,0.1342569,0.50516486,0.10971588,-0.01796348,-1.0746537e-05,-0.06794655,12.048696,-1.000001,-1.000001,0.00030114036,0.0056884475,0.20594656,37.796967,35.96106,17.774813,-1.000001,-1.000001,4511.8438,0.0016786789,0.0,0.0,-92194.81,3.5999988e-12,0.0,-53530.92,-213259.0,22451.84,0.0,0.0,1080511.0,1256697.0,0.0,0.0,0.0,-731376.3,-887671.6,0.0,0.0005713082,0.0011076559,3476.9753,-1.9128838,3847.069,11.416178,-57.412125,331.22192,-118.18236,-222.739
-0.048866637,-1.6501484,282.28955,283.30957,102464.31,101382.94,271.45996,271.45996,271.45996,283.1892,-0.32310206,-3.4164581,-0.08262032,-1.4974842,3.9349308,-5.290905,6.5115404,0.18763739,0.1705355,0.07138109,0.06674987,1005.1079,0.818189,1.0,1.0,1.0,0.07170761,1.2828283,-5.2521427e-06,-0.00011898164,1.9383631,13.595847,0.3341602,5.7385235,9.852326e-05,0.96417725,0.00039388845,1.0,0.41878766,3046.7258,33.697556,-0.007274594,-0.00043323333,6.957619e-10,-3853.5916,-1850.6106,17601528000.0,43130390000.0,75977350.0,177823.56,0.05765766,61765820000.0,383.13892,-3115.1516,2666268.0,10328.445,3.8786777e-05,1479395700.0,6576271400.0,8269389.0,24874.902,-0.0038763671,8340540000.0,110.4962,2658774300.0,2748217600.0,2628520.0,2649114600.0,2750885400.0,387.4397,0.017999746,0.19997847,-1.000001,0.1342569,0.50516534,0.10854268,-0.015307546,-1.02441945e-05,-0.06813121,11.712828,-1.000001,-1.000001,0.00030114036,0.0056878515,0.17719913,37.894913,35.806213,17.456385,-1.000001,-1.000001,4510.1406,0.0017374426,0.0,0.0,-94926.44,3.5999988e-12,0.0,-52758.617,-213808.88,25119.793,0.0,0.0,1080933.0,1256938.0,0.0,0.0,0.0,-738251.94,-884334.94,0.0,0.00043015252,0.0013072421,3469.034,-1.7588091,3734.5264,20.982513,-45.606094,511.85254,-163.34863,-248.33015
0.006411176,-1.6507206,282.32568,283.46387,102432.56,101352.625,271.45972,271.45996,271.45947,283.2234,-0.20030832,-3.57687,-0.03737735,-1.4714222,3.4325619,-5.2907887,6.30235,0.18760693,0.17051238,0.07140577,0.0667693,989.4697,0.95978916,1.0,1.0,1.0,0.19519204,1.2690134,1.9137951e-05,8.1606995e-05,4.669368,12.123749,0.8842425,5.284849,9.571506e-05,0.9420991,0.0002447567,1.0,0.18858397,2288.0872,21.27333,-0.010908805,-0.00030429265,-4.6939483e-09,-4863.75,-3285.4111,17079717000.0,42142730000.0,70738630.0,173449.12,0.055765606,60259746000.0,386.47754,-2320.511,2537558.0,10325.379,-0.0004899835,1507364500.0,5877659000.0,7917197.0,22709.781,-0.005469423,7614961700.0,88.53946,2658965000.0,2749076700.0,2628620.0,2649288000.0,2751616000.0,318.37646,0.017999534,1.2248049,-1.000001,0.13413274,0.5051653,0.09529889,-0.013648532,-9.255794e-06,-0.06991047,11.519183,-1.000001,-1.000001,0.00029972754,0.005689632,0.13876075,38.062927,36.079407,17.247595,-1.000001,-1.000001,4507.8164,0.0017930244,0.0,0.0,-86645.25,3.5999988e-12,0.0,-53878.49,-215565.44,22624.297,0.0,0.0,1080112.0,1257385.0,0.0,0.0,0.0,-751955.44,-881532.5,0.0,0.00040803687,0.0013848443,3461.8804,-0.9456352,3195.039,1.8054724,-61.70439,467.71167,-150.88576,-226.5516
-0.6367154,-1.2764502,282.44458,283.66675,102427.94,101348.125,271.45972,271.45972,271.45972,283.52954,-1.3276749,-2.8227377,-0.583215,-1.1364479,3.1373463,-5.2906885,3.6585617,0.18756253,0.17048007,0.071421325,0.06678891,1000.5249,0.9505676,1.0,1.0,1.0,0.14694089,1.1101837,4.067838e-05,0.000102738966,3.56779,10.762582,0.76308465,4.327239,9.869524e-05,0.92252654,0.00018550045,1.0,0.18657494,2074.5583,-2.5832605,-0.003937971,-0.0001538468,-7.7014946e-09,-2934.9263,-1287.8909,17124951000.0,42212086000.0,71100776.0,173842.19,0.056029465,60346188000.0,375.6433,-2056.2126,2536766.0,10324.957,0.0007679139,1316895200.0,5392282600.0,6324815.0,20603.812,-0.0036362484,6920447500.0,82.47769,2659426800.0,2749759200.0,2629088.0,2649767400.0,2752285400.0,301.70898,0.017999057,0.42502147,-1.000001,0.13413274,0.5051679,0.087406635,-0.039078757,-9.181305e-06,-0.048627257,11.715623,-1.000001,-1.000001,0.00029972754,0.005710665,0.09236604,37.87242,36.155304,17.41292,-1.000001,-1.000001,4507.617,0.0011177047,14616.984,993.54004,-79255.31,4185.379,44325.473,-55254.37,-218687.5,18347.645,55422.52,4850.926,1078767.0,1258297.0,181576.88,61310.54,121111.06,-742214.25,-883013.06,0.0,0.00034838472,0.00076922425,3343.136,-0.39912492,2749.6099,-21.585663,-90.757614,314.10962,-108.8517,-187.41014
-0.5374006,-1.1660137,282.5913,283.75903,102487.94,101407.06,271.4602,271.45996,271.45972,283.76807,-1.475647,-2.3789492,-0.5227368,-1.0649185,2.9820538,-5.290704,3.0527487,0.1875351,0.17045552,0.071446,0.06680226,947.87085,0.8343996,1.0,1.0,1.0,0.0992102,1.1315899,2.3524874e-05,-7.7006334e-05,2.4170046,8.742222,0.5186041,3.6569805,0.00012297723,0.91507864,9.029773e-05,1.0,0.16026044,3902.7468,29.210129,-0.007772684,-0.00060358224,-4.7065676e-09,-4781.2617,-2328.9958,17172883000.0,41786737000.0,72133920.0,172569.62,0.056615833,59916050000.0,354.06592,-3892.1116,2534688.0,10331.137,0.00076616905,1287359900.0,5552488000.0,5645251.0,21018.605,-0.0027695002,7061541400.0,87.10327,2661273600.0,2751249400.0,2630903.0,2651605500.0,2753789200.0,354.69678,0.01799959,0.35003144,-1.000001,0.13413274,0.50516915,0.081603825,-0.033188496,-9.933519e-06,-0.04488906,12.433893,-1.000001,-1.000001,0.00029972754,0.0057371706,0.1018374,37.63124,36.029373,18.330723,-1.000001,-1.000001,4510.617,0.00095074484,248035.25,4815.8984,-86854.31,26123.852,397437.94,-56368.11,-220914.38,13699.027,471189.56,29874.016,1078948.0,1260618.0,1051668.0,300106.3,775804.56,-742789.56,-885614.3,0.0,0.00039037457,0.0005597507,3347.5032,-0.77930653,2499.2512,-37.199066,-110.79048,246.41331,-86.20615,-163.93657
-0.7580021,-1.0571432,282.63257,283.78296,102483.69,101402.31,271.45972,271.45996,271.45947,283.91772,-1.6493387,-1.8615618,-0.73606914,-1.0352068,2.9550943,-5.290619,1.1048841,0.1874907,0.17042625,0.07146764,0.066815555,1079.447,0.9644884,1.0,1.0,1.0,0.16578996,1.3209438,1.9368425e-05,5.914467e-06,4.014511,12.292707,0.9400184,4.793395,5.5376833e-05,0.9391658,5.6032193e-05,1.0,0.19746614,3742.2454,33.409058,-0.003625632,-0.00057862233,6.0389667e-09,-3916.781,-1660.749,16863352000.0,40782990000.0,69392740.0,168706.25,0.055275045,58591007000.0,350.46118,-3745.6543,2462851.0,10330.465,-0.00019640614,1982555300.0,7516096500.0,8205254.0,28903.754,0.00010483428,9781358000.0,109.76134,2660787000.0,2751930000.0,2630354.0,2651128300.0,2754376000.0,403.64893,0.018000688,0.32496697,-1.000001,0.13413274,0.5051702,0.09241706,-0.04054473,-1.2631607e-05,-0.040304303,12.467271,-1.000001,-1.000001,0.00029972754,0.0057299733,0.08193678,38.58104,36.482635,18.535122,-1.000001,-1.000001,4493.457,0.00061163236,698363.9,10028.633,-105068.125,56830.027,906086.0,-59030.03,-221757.19,10160.84,1053436.0,65827.81,1080484.0,1261128.0,1900489.0,524803.2,1504485.0,-756689.25,-884545.1,0.0,0.00036278646,0.00024832133,3308.4055,-0.8877307,2193.5706,-39.072342,-123.02815,195.84154,-72.94856,-147.8482
-1.0189838,-0.9150183,282.6753,284.12085,102474.0,101393.19,271.45972,271.45972,271.45947,284.0276,-1.8464956,-1.4852352,-1.0250893,-0.92308635,3.4782343,-5.290619,1.0832224,0.18744797,0.17039871,0.071486175,0.066838026,1102.3176,0.9899388,1.0,1.0,1.0,0.198969,1.2656984,-2.64325e-06,-1.3525274e-05,5.093029,10.245326,1.2467327,4.815624,4.5530964e-05,0.9817147,6.7095185e-05,1.0,0.22354984,3320.4482,13.735632,-0.0031809458,-0.0003692794,1.4100433e-08,-3427.1304,-1117.8374,16941101000.0,41151046000.0,71428824.0,170088.0,0.05469308,59055653000.0,356.40845,-3340.9526,2522804.0,10329.477,-0.0005129529,2379676000.0,8851054000.0,10005228.0,34046.14,0.0018425449,11565551000.0,129.85622,2661116400.0,2752730000.0,2630634.0,2651444700.0,2755253800.0,452.61035,0.018000923,0.0,-1.000001,0.13413274,0.50517195,0.10322422,-0.050840765,-1.4128418e-05,-0.04021453,12.4544325,-1.000001,-1.000001,0.00029972754,0.0057068616,0.10045105,38.893127,36.675537,18.566322,-1.000001,-1.000001,4512.543,0.00073670875,1156629.0,13372.023,-114879.31,66990.19,1377512.0,-59146.312,-222953.5,9841.016,1594402.0,77280.31,1081980.0,1262336.0,2596171.0,696492.56,2130049.0,-752274.25,-879119.06,0.0,0.00052159745,0.0002155404,3455.6177,-0.9570609,2182.6653,-43.174606,-147.88364,176.36517,-63.404007,-160.50969
-1.2385521,-0.9571525,282.49268,284.05615,102447.0,101366.31,271.45996,271.45996,271.45996,283.91626,-2.0545244,-1.4620485,-1.235239,-0.95512354,3.7541332,-5.290674,3.094575,0.1874097,0.1703695,0.07150781,0.06685442,842.05444,1.0,1.0,1.0,1.0,0.20306253,1.3128157,-1.466674e-05,-0.00012697042,5.2278185,9.886006,1.3289824,4.7881794,8.6254964e-05,0.9974648,0.00020813907,1.0,0.24299347,3188.0588,16.661133,-0.006493129,-0.00037645223,6.2721632e-09,-4108.871,-1872.0854,17182826000.0,41857060000.0,74773280.0,172884.12,0.054500714,60028445000.0,366.12817,-3252.5864,2603956.0,10326.789,-0.00028595794,2619472000.0,9404880000.0,11159580.0,36258.887,0.0033610961,12382771000.0,137.6241,2660598500.0,2752724700.0,2630055.0,2650934500.0,2755316500.0,516.68115,0.01800007,1.0251217,-1.000001,0.13413274,0.50516915,0.10928476,-0.06009055,-1.5103254e-05,-0.044943992,12.233112,-1.000001,-1.000001,0.00029972754,0.005658854,0.1280179,39.207962,36.878906,18.072393,-1.000001,-1.000001,4410.7695,0.00072790403,1509321.0,17524.11,-160508.56,137066.06,1730192.0,-63790.86,-222422.81,1527.0139,1998999.0,157595.88,1081643.0,1259894.0,3091174.0,974299.06,2583326.0,-706717.2,-878102.7,895.76196,0.00042566587,0.00030233315,3561.921,-1.4067907,2363.446,-49.28755,-195.98958,168.69394,-57.092102,-190.47859
-1.0656452,-0.88230264,282.44775,283.91602,102454.31,101372.75,271.45996,271.4602,271.45972,283.81226,-1.8598709,-1.5058489,-1.0819969,-0.8718721,3.3091536,-5.2905293,1.2307968,0.1873805,0.17034197,0.07153249,0.06687385,858.6194,1.0,1.0,1.0,1.0,0.2701478,1.2936077,-7.980586e-05,-8.115491e-05,6.913123,11.089423,2.0141687,4.4605303,1.8653191e-06,0.9973898,0.0003811943,1.0,0.41602975,4906.25,35.64409,-0.0032544697,-0.000556689,4.1401584e-09,-4526.9844,-899.0642,17276350000.0,42081698000.0,76585040.0,173842.94,0.05525916,60377610000.0,376.0442,-4997.7734,2637424.0,10327.516,-0.0006132312,2989124900.0,10067257000.0,12267817.0,39139.53,0.004549008,13413854000.0,137.69336,2660466700.0,2752874800.0,2629911.0,2650803000.0,2755536100.0,544.72217,0.017998904,3.9252052,-1.000001,0.13413274,0.50517374,0.105851054,-0.04685191,-1.3882293e-05,-0.042378098,12.260055,-1.000001,-1.000001,0.00029972754,0.005641438,0.22514886,39.92572,37.002533,18.461586,-1.000001,-1.000001,4491.1562,0.0013245973,1698596.0,22203.66,-150575.44,109676.0,1918585.0,-63371.434,-224511.38,8345.199,2215167.0,126519.25,1082295.0,1258885.0,3351758.0,974991.56,2823507.0,-635753.44,-880469.94,0.0,0.00028192904,0.0010427635,3591.8232,-1.9941549,2815.476,-23.049988,-181.43484,117.586365,-47.32228,-208.92216
-0.8712365,-0.6674424,282.47705,284.00806,102404.19,101322.75,271.45996,271.45972,271.45972,283.719,-1.5910692,-1.2679577,-0.86142284,-0.6244065,2.95465,-5.2904816,0.9941201,0.18735003,0.17030966,0.071548045,0.06689024,813.7471,1.0,1.0,1.0,1.0,0.5100377,1.3514595,-2.9333605e-05,5.5146098e-05,13.4132805,13.122035,4.5019503,4.273102,0.00020997206,0.996724,0.00069534546,1.0,0.48648357,9121.664,72.40805,-0.0032240152,-0.0010434254,9.8785975e-09,-7948.9883,-1381.7808,17338927000.0,42817570000.0,77169180.0,176388.44,0.056632295,61217944000.0,392.8601,-9215.711,2659819.0,10322.348,-0.0015645958,3401019000.0,10191159000.0,13702789.0,40407.28,0.004418865,13882362000.0,110.695816,2659325400.0,2750973000.0,2628840.0,2649659400.0,2753640400.0,398.01587,0.018000908,2.0257864,-1.000001,0.13413274,0.5051731,0.0954023,-0.04527293,-1.3263235e-05,-0.03663373,11.856944,-1.000001,-1.000001,0.00029972754,0.0056113675,0.32275486,40.832184,36.696228,17.878107,-1.000001,-1.000001,4489.0312,0.0019224472,1703718.0,21715.242,-134076.31,93989.125,1924270.0,-63189.06,-223046.56,8505.902,2221595.0,107121.56,1081228.0,1258593.0,3360157.0,947071.4,2831240.0,-628278.2,-878777.9,0.0,3.279127e-05,0.0018897033,3589.956,-2.85812,4715.6016,-1.0174522,-112.24046,96.09625,-39.568695,-200.455
-1.0492964,-0.5013137,282.62988,284.04517,102343.56,101262.56,271.45972,271.45972,271.45996,283.66235,-1.8595304,-0.9855194,-1.049242,-0.46482098,2.5428572,-5.2905684,1.3891497,0.187307,0.17028648,0.0715819,0.06690967,859.03687,1.0,1.0,1.0,1.0,0.59201735,0.9475966,4.578469e-05,0.0001126023,15.751246,6.5952463,5.5179377,2.785859,0.0004672124,0.9962912,0.0008176556,1.0,0.4845943,7139.676,70.01836,-0.0056115724,-0.00067187473,-8.5293514e-09,-7192.7734,-1665.1384,17501463000.0,43312402000.0,77290840.0,178171.0,0.058130153,61900947000.0,404.2434,-7287.4844,2667773.0,10316.258,-0.0007959807,3191690500.0,8677455000.0,12668636.0,35036.176,0.003490762,12072398000.0,75.8882,2658719700.0,2750919700.0,2628198.0,2649061000.0,2753587700.0,414.30005,0.018000625,1.0500555,-1.000001,0.13413274,0.50517136,0.08014798,-0.04916573,-1.3446378e-05,-0.030653257,12.36067,-1.000001,-1.000001,0.00029972754,0.005597733,0.2669446,41.04593,36.91423,17.908724,-1.000001,-1.000001,4405.6836,0.004059989,1525544.0,12086.223,-106649.875,66582.06,1747234.0,-62622.723,-222778.75,7574.078,2018345.0,76590.625,1080894.0,1259634.0,3115730.0,806363.56,2606038.0,-514414.38,-875334.5,0.0,0.0013423017,0.0027178328,3585.345,-3.3774948,8917.496,-10.1647005,-117.416504,79.66652,-27.368912,-136.96622
-0.62209195,-0.7894753,282.552,283.9773,102347.875,101266.375,271.45996,271.45996,271.45996,283.57324,-1.3064594,-1.4110832,-0.5847662,-0.7572978,2.6767998,-5.289833,1.0997467,0.18727648,0.17025721,0.07159436,0.06692606,629.25806,1.0,1.0,0.99869233,1.0,0.46330208,0.9399893,2.3782108e-05,1.5684578e-05,12.063369,6.8440533,5.103691,2.3798084,0.0,0.9999145,0.0005594888,1.0,0.50605494,5239.7305,53.436447,-0.004738532,-0.00034344895,-1.5493864e-08,-5082.051,-746.5427,17560914000.0,42602710000.0,79062620.0,176057.44,0.061073896,61174600000.0,372.28003,-5313.289,2652813.0,10316.598,0.00013989645,2921458400.0,7259629600.0,11699062.0,29802.727,0.0012985936,10311555000.0,46.683258,2658294000.0,2748954600.0,2627897.0,2648607200.0,2751598300.0,368.02002,0.018000048,0.42541307,-1.000001,0.13413274,0.505188,0.07858157,-0.032355547,-1.0608866e-05,-0.03990405,12.630877,-1.000001,-1.000001,0.00029972754,0.005663287,0.24060541,40.52156,36.3049,18.931217,-1.000001,-1.000001,4512.418,0.0018927814,1160552.0,13596.535,-118726.19,72472.125,1391637.0,-55948.547,-216602.56,5414.535,1610256.0,82839.75,1086664.0,1264518.0,2635040.0,698262.56,2162928.0,-510716.94,-878112.3,0.0,0.0,0.0018924952,3596.601,-1.1697683,5652.8203,-23.44104,-138.6036,68.702194,-16.343628,-124.16518
-0.78208876,-0.66159195,282.52588,283.97363,102353.56,101272.5,271.45996,271.45947,271.45996,283.53052,-1.5040092,-1.3614578,-0.7733286,-0.617111,2.4806423,-5.2904654,2.0839872,0.18723208,0.1702249,0.071612954,0.06694853,572.12354,1.0,1.0,1.0,1.0,0.3786853,0.89307654,1.8468301e-05,-3.6698082e-05,10.252496,5.824648,3.8059845,1.4126148,2.0690277e-05,0.999048,0.00042807893,1.0,0.4064861,2721.976,71.038086,-0.0041674823,-0.00014526099,-1.188236e-08,-3268.0913,-897.99194,17692223000.0,42180465000.0,79512536.0,174911.31,0.06218514,60795605000.0,337.57764,-2694.979,2629300.0,10317.258,-0.00011925248,2212780800.0,5010067000.0,8956456.0,20899.156,-0.0019068741,7282402300.0,19.365662,2658539000.0,2747632400.0,2628307.0,2648881700.0,2750263600.0,347.70923,0.01799924,0.47517347,-1.000001,0.13413274,0.5051754,0.070727885,-0.034861475,-9.296847e-06,-0.032189723,12.92712,-1.000001,-1.000001,0.00029972754,0.005706258,0.17217392,39.023758,35.664566,19.585058,-1.000001,-1.000001,4513.0664,0.0018057146,712501.7,7200.2305,-104445.44,54103.37,928710.8,-55918.17,-217514.62,8111.672,1078980.0,62461.293,1084494.0,1263651.0,1950702.0,517271.3,1546838.0,-538985.5,-879057.94,0.0,5.777064e-06,0.0017996037,3599.275,-0.7076944,4320.2812,-20.974716,-116.47432,91.999466,-31.018066,-147.35872
