d,z,tall,o3,pv,r,q,t,u,v,w,vo
8.3618919e-06,328813.0733333333,33529.60219,1.3335025333333332e-05,0.0004710796666666,0.042215306,3.371077e-06,231.75406,2.3782905,-1.1052904,-0.002459198,-4.471989999999999e-07
1.0877727e-05,328776.7233333333,33525.89552,1.3285959333333332e-05,0.0004694053333333,0.048220198,3.3688484333333334e-06,231.5077733333333,2.2810116,-1.6311715333333332,-0.0002673663333333,-4.0003059e-06
-4.700906666666666e-06,328735.9533333333,33521.73814333333,1.3252197333333332e-05,0.0004748999999999,0.0483965923333333,3.3695323666666666e-06,232.1053533333333,2.1384132,-1.3750443833333332,-5.007700000000001e-05,-4.133333333333333e-06
2.5979163333333333e-06,328718.4633333333,33519.95466,1.3251262833333335e-05,0.0004788119999999,0.0489363706666666,3.3684179333333337e-06,232.14266,2.2915309333333336,-1.638913133333333,-0.0005795719999999,-2.0603896666666664e-06
-1.0569946666666667e-05,328807.6066666667,33529.04474666667,1.3255317e-05,0.000488242,0.0454224193333333,3.3695666333333327e-06,232.86831,1.84556839,-2.037235866666667,0.0013610983333333,-1.492726666666662e-07
4.050966666666668e-06,328867.44333333336,33535.14639,1.3292291833333331e-05,0.0004887773333333,0.0440455523333333,3.366849366666667e-06,232.3413,1.0262643,-1.8687667666666667,-0.0021809296666666,9.625310999999994e-07
1.905207866666667e-05,328950.2733333334,33543.59269666667,1.3287703333333336e-05,0.0004844966666666,0.0464742743333333,3.3644737333333333e-06,231.83077,-0.4438413333333333,-2.7814385,-0.000787037,-1.6604246866666668e-06
2.3981823333333324e-06,328845.0833333333,33532.86630666667,1.3258567333333332e-05,0.0004822683333333,0.0449907403333333,3.3658285333333334e-06,232.35317333333333,-0.9117412333333332,-3.162701933333333,0.0025886793333333,-4.297236666666667e-06
-2.051286e-05,328851.54,33533.5247,1.3226206e-05,0.0004751969999999,0.039199377,3.3684795e-06,233.45365,-0.5564305333333334,-2.4817094666666666,0.0027665033333333,-2.516049333333333e-06
-2.2950576666666664e-06,328893.9166666667,33537.845916666665,1.3233941333333332e-05,0.0004673856666666,0.0419387673333333,3.3662979e-06,232.73856666666663,-1.7897377566666666,-2.4147703333333337,-0.0032162949999999,-1.3276232333333334e-06
-9.69466666666633e-09,328799.08,33528.17527,1.3201094833333334e-05,0.0004695326666666,0.0446271063333333,3.3668572e-06,232.7554333333333,-2.4676562366666666,-2.445947966666667,0.0032778033333333,-2.6e-06
-1.7472234333333328e-06,328922.38,33540.748369999994,1.3201961e-05,0.000469028,0.0396470986666666,3.369947666666666e-06,233.33702666666667,-1.5228223333333333,-1.5360634433333331,-0.000291031,-1.338835333333333e-06
1.87728e-06,328839.06,33532.252093333336,1.32135325e-05,0.0004658606666666,0.0399927733333333,3.3695190333333337e-06,232.80115666666663,-1.449734108,-1.5972021333333333,-0.0014534643333333,-7.439990000000001e-07
7.983308333333334e-06,328659.3333333333,33513.92507666667,1.3187697666666667e-05,0.00046549,0.0442236453333333,3.369072733333333e-06,232.22055666666665,-2.0358517566666667,-2.5686627,-0.0006676949999999,-3.258445e-06
1.3325816642e-06,328495.6666666667,33497.23571666667,1.3178481333333334e-05,0.0004613466666666,0.0442615123333333,3.3703142e-06,232.19867666666664,-1.7608555533333332,-2.0546967666666665,0.0001067516666666,-5.760139566666667e-06
6.829740666666666e-06,328390.3133333333,33486.492666666665,1.3180637e-05,0.0004494296666666,0.0462972103333333,3.3696603e-06,231.57839666666663,-2.0459132466666667,-2.009034253333333,-0.0010937823333333,-8.6612263e-06
-1.4710593333333337e-06,328278.12666666665,33475.052813333336,1.313469e-05,0.0004483716666666,0.0483044196666666,3.3719928666666664e-06,231.74604,-2.4207046733333333,-1.5430487433333333,0.0013237093333333,-9.663333333333331e-06
-6.132078346666667e-06,328234.14666666667,33470.56810333333,1.3118274e-05,0.0004484526666666,0.0481598906666666,3.3741526e-06,231.93556,-1.7333663133333337,-1.5049959166666664,4.853433566666667e-05,-8.32e-06
-7.650737566666667e-06,328275.45666666667,33474.78054666667,1.3119492e-05,0.000449179,0.0475742413333333,3.375278533333333e-06,231.88568333333333,-1.8249591333333333,-1.7613261233333333,0.0006256206666666,-6.47e-06
-2.931801666666667e-06,328230.7,33470.21663666667,1.3113927166666669e-05,0.0004477946666666,0.0473820876666666,3.376369e-06,231.85556,-1.519822233333333,-2.0645011,0.0001934453333333,-5.643235833333333e-06
-7.3351363e-06,328511.37666666665,33498.837693333335,1.3069095333333334e-05,0.0004447433333333,0.0465543023333333,3.3763241333333337e-06,231.91669666666667,-0.3810445533333333,-2.4692081,-0.0006692736666666,-4.463523333333333e-06
3.8406926666666655e-06,328392.69333333336,33486.73536333333,1.3103179333333334e-05,0.0004360666666666,0.0495715233333333,3.3731112e-06,230.99356,-1.9305226,-1.9178565666666667,-0.002876767,-2.760317666666667e-06
5.7813363333333325e-06,328423.23,33489.849233333334,1.3103190833333334e-05,0.0004346953333333,0.0510056439999999,3.372585533333333e-06,230.77072666666663,-2.3511346,-1.6787529799999998,0.0013773133333333,-5.281045666666666e-06
1.186229999999996e-07,328519.32666666666,33499.64836666667,1.3114850333333332e-05,0.0004306806666666,0.0457400799999999,3.3755274333333333e-06,231.31107333333333,-2.789776733333333,-0.8248317333333333,0.000898321,-7.4793468e-06
5.9219185e-06,328462.83,33493.88731333333,1.31317845e-05,0.0004203886666666,0.0446571219999999,3.376341133333333e-06,231.00618666666665,-1.65780886,-0.1434170983333333,-0.0024064456666666,-9.167738933333334e-06
5.4487550000000005e-06,328482.0,33495.84210666667,1.3080781666666666e-05,0.000422316,0.0467780686666666,3.377367066666667e-06,231.2592566666667,-2.3704424333333334,0.6121130333333333,0.0006503681926666,-1.28e-05
-1.983333333333333e-05,328363.52,33483.76051,1.3067336e-05,0.00043285,0.0422106433333333,3.3809368e-06,232.36524333333327,-2.6939492200000004,2.214218826666667,0.0016871669999999,-1.1876666666666666e-05
2.3391736666666674e-06,328437.6666666667,33491.32136333333,1.3107915666666666e-05,0.000427496,0.042939358,3.3791996333333333e-06,231.68946,-0.7629610666666666,2.20125004,-0.003938449,-8.142158933333334e-06
9.861641e-06,328362.60333333333,33483.66703666667,1.307566e-05,0.0004244139999999,0.0501749633333333,3.375666566666667e-06,230.9276833333333,-0.6243070000000001,1.3639625000000002,-0.0011018936666666,-1.1333333333333334e-05
-3.347157666666668e-06,328382.6066666667,33485.70680666666,1.3058598666666666e-05,0.000424265,0.0493145506666666,3.3756835333333333e-06,231.24140333333327,-0.2795832666666667,0.2258564666666667,0.00047072963,-1.27e-05
7.522714333333333e-06,328514.12666666665,33499.118116666665,1.3082219833333331e-05,0.0004160636666666,0.047959374,3.375011433333333e-06,231.03246666666664,0.2278536666666666,-1.5099222666666667,-0.00065657,-1.1396666666666664e-05
8.06167456e-06,328494.1066666667,33497.076643333334,1.3063644333333332e-05,0.000415155,0.0490071193333333,3.3755101333333337e-06,231.2315166666667,-0.1410446413333333,-1.8214733666666667,0.000196616,-1.4233333333333331e-05
-1.995891e-06,328471.99666666664,33494.82205333334,1.3018212666666668e-05,0.0004191486666666,0.0496217436666666,3.377004133333334e-06,231.68412666666663,-0.2431079666666666,-0.6835021666666666,0.0006492733333333,-1.7833333333333334e-05
-8.392008333333335e-06,328463.0333333333,33493.90804666667,1.3017607e-05,0.0004141386666666,0.0513095239999999,3.3765821666666665e-06,231.43603,-0.4473381666666666,-2.010804733333333,0.0001660766666666,-1.6156666666666667e-05
1.2758271666666666e-06,328476.6666666667,33495.29826,1.3033291e-05,0.0004130646666666,0.0521869,3.3758730333333334e-06,231.14827,-1.57027582,-1.9982299533333328,-0.0007646793333333,-1.2331465166666666e-05
3.846928e-06,328478.25333333336,33495.460053333336,1.3029218666666668e-05,0.00041219,0.0509499619999999,3.3772473333333334e-06,231.3784633333333,-1.5854937666666666,-1.9216944433333327,0.0016699706666666,-1.4636666666666668e-05
-6.5356732333333335e-06,328369.10333333333,33484.32985,1.3022143166666666e-05,0.000413366,0.0476431673333333,3.3801371e-06,231.80433,-1.9900418466666665,-1.7399714933333332,0.0010284316666666,-1.5206666666666666e-05
-1.24616553e-05,328351.41333333333,33482.52597,1.3040158333333332e-05,0.0004186083333333,0.0455790936666666,3.381149333333333e-06,231.80015666666668,-2.6417692666666666,-0.6927816766666667,0.0002585616666666,-1.3840439e-05
1.0086863333333336e-06,328118.75,33458.80091666667,1.3073378e-05,0.0004154386666666,0.046459296,3.3802847e-06,231.05336333333327,-2.466128226666666,-0.3321717333333333,-0.0002775886666666,-1.321399449e-05
-8.486666666666666e-06,328017.0,33448.425299999995,1.3056667e-05,0.0004172463333333,0.0454624026666666,3.3817726333333334e-06,231.32023,-1.7119793966666663,-0.2961309033333333,0.0026204303333333,-1.201e-05
9.696539999999987e-07,328022.6666666667,33449.003143333335,1.3086149333333334e-05,0.0004131283333333,0.0439221653333333,3.381233e-06,231.0564433333333,-0.6034609266666667,0.6387002566666666,-0.002234765,-7.726666666666667e-06
1.2579807333333332e-05,327955.6866666667,33442.17308,1.3079121833333332e-05,0.0004027333333333,0.0489858333333333,3.379168733333333e-06,230.22272666666663,-0.1026249333333333,0.5187137000000002,-0.002410094,-1.0474031786666666e-05
5.884315333333334e-06,327914.42,33437.96505666667,1.3027079333333332e-05,0.00040311,0.0555614723333333,3.378034e-06,230.04898666666668,0.6923211666666668,-0.4813203666666665,-0.0007095846666666,-1.4066666666666664e-05
-2.0067236666666665e-06,327856.83666666667,33432.093186666665,1.3005049e-05,0.0004078573333333,0.058074969,3.3775319666666666e-06,230.1404733333333,1.1745864966666668,-1.1121944,0.0006461736666666,-1.4233333333333331e-05
-7.1867352e-06,327971.33,33443.768260000004,1.3019293333333331e-05,0.00040625,0.0523692416666666,3.3774589333333336e-06,230.51868,0.3923686533333333,-0.4020602533333333,0.0009512079999999,-1.29e-05
7.084330000000007e-07,327981.62,33444.817546666665,1.3060838333333334e-05,0.000398658,0.0528278056666666,3.3759203666666667e-06,229.84086,-0.3786493666666666,-1.1230601866666667,-0.001347347,-1.1673333333333334e-05
3.268742333333333e-06,328001.6433333333,33446.85935666667,1.3078321e-05,0.0003917773333333,0.053312839,3.375953366666667e-06,229.5081833333333,-0.9315671333333332,-0.9230863333333332,-0.0007378973333333,-1.25605253e-05
-1.8802960000000003e-06,327944.29333333333,33441.01128666667,1.3071739333333334e-05,0.0003910823333333,0.0519733843333333,3.378255e-06,229.86964666666668,-0.7981012466666667,-0.4056854533333334,0.000673515,-1.428e-05
-1.0467686333333336e-05,327964.87,33443.10952333333,1.3077624e-05,0.000396965,0.0481486103333333,3.380830133333333e-06,230.59299,-1.3943832,1.2015667,0.0015583003333333,-1.2269999999999998e-05
1.6714810000000003e-06,328024.64,33449.204366666665,1.3105617e-05,0.0003951343333333,0.048957704,3.379500433333333e-06,230.22735666666665,-1.2554610433333333,0.6605517333333334,-0.0031842063333333,-9.302333333333334e-06
4.36321e-06,327931.0,33439.65574666666,1.3111414333333333e-05,0.0003898926666666,0.052924485,3.3770165666666668e-06,229.51985,-1.2432151333333332,0.5028634333333334,-0.0019063643333333,-1.1433333333333331e-05
8.816557386666666e-06,327815.78,33427.90657,1.3082157166666664e-05,0.0003908,0.0575133053333333,3.375641133333333e-06,229.23702666666668,-1.2900835533333332,0.7762457566666666,-0.0002815119999999,-1.311e-05
-1.2545218166666666e-05,327905.2233333333,33437.027253333334,1.3058286333333331e-05,0.000408149,0.0532313226666666,3.3780434e-06,230.35882333333333,-0.3643518999999999,1.304959332,0.001261109,-1.0065091986666667e-05
3.951458666666676e-07,328036.44,33450.40763,1.3091517e-05,0.0004152776666666,0.052067907,3.375899133333333e-06,230.28333333333333,1.0220416333333333,0.6812985333333333,-0.002267853,-4.9918823333333335e-06
1.4256096333333334e-05,328055.2266666666,33452.32333666667,1.3092153666666666e-05,0.0004122393333333,0.0564305706666666,3.3729320333333333e-06,229.70666666666668,0.8628405699999999,-0.1573065666666667,-0.0019028916666666,-8.147203833333333e-06
9.690756333333332e-06,328003.93333333335,33447.092873333335,1.305289e-05,0.0004061253333333,0.0606969249999999,3.3724287666666667e-06,229.81807333333333,0.0561372799999999,-1.3281133866666666,-5.685833333333336e-05,-1.3843333333333332e-05
-9.511400000000012e-07,327938.74666666664,33440.44568333333,1.3031783e-05,0.0004207976666666,0.0583885793333333,3.3728495666666667e-06,230.34303666666665,-0.95769584,0.1240958999999999,0.0005224653333333,-1.2409999999999998e-05
2.0309380000000005e-06,327904.48333333334,33436.95179333333,1.3078347e-05,0.000422505,0.0551580506666666,3.3732179666666665e-06,230.2468,-1.2805013666666667,0.4013503333333332,0.0003047029999999,-1.0926666666666668e-05
4.794240000000001e-06,327979.93333333335,33444.64555666666,1.3107691e-05,0.000419623,0.0497117653333333,3.3759758333333336e-06,230.57699,-1.8603980093333328,-0.0347654333333332,0.0021552143333333,-1.0864495066666669e-05
4.519013333333333e-06,327870.70666666667,33433.507536666664,1.3107779e-05,0.0004113229999999,0.0487910313333333,3.378363533333333e-06,230.64158666666663,-0.9619459000000002,0.5189503666666666,3.684300000000009e-05,-1.32633438e-05
-1.0697344e-05,327859.5233333334,33432.36715333333,1.30687935e-05,0.00041686,0.0474415596666666,3.381904833333333e-06,231.43332333333333,-1.0119253333333331,1.4139213333333334,0.0026234723333333,-1.4316666666666666e-05
-1.409e-05,327870.95666666667,33433.533026666664,1.3092132e-05,0.0004190756666666,0.043886925,3.3828024666666665e-06,231.60561,-0.0902827666666667,0.90923072,-0.0005267233333333,-9.34e-06
2.4165719999999987e-06,327782.42,33424.50480333334,1.3106895e-05,0.0004191886666666,0.0471306,3.3804360000000004e-06,230.6638266666667,0.4978907999999999,1.030651166666667,-0.0032974546666666,-6.933333333333334e-06
5.692481000000001e-06,327624.82666666666,33408.434753333335,1.30800535e-05,0.0004192836666666,0.0538927446666666,3.377503466666666e-06,229.91943,0.6407926983333332,0.9090097333333336,-4.372100000000004e-05,-8.515954233333333e-06
6.535812633333334e-06,327558.6233333333,33401.68388999999,1.3066935e-05,0.0004216676666666,0.0567650966666666,3.376137133333333e-06,229.76975,1.1420888666666666,1.0995188333333334,-0.0006878879999999,-7.585862500000001e-06
8.736694666666667e-06,327506.69,33396.38816333333,1.3060567666666666e-05,0.000419183,0.0591871866666666,3.3748792666666662e-06,229.66341666666668,1.26341545,0.6461471,0.0005044053333333,-9.396666666666668e-06
-3.2907098333333334e-06,327521.7733333334,33397.926236666666,1.3070763666666669e-05,0.000416988,0.0567919603333333,3.3757399666666667e-06,229.96326666666667,1.8409688333333327,-0.0053827,0.001079471,-1.0363333333333336e-05
-2.721719943333333e-06,327561.6866666667,33401.996263333334,1.31030215e-05,0.000410692,0.054698625,3.3760725e-06,229.79074666666668,1.6851446333333333,0.5272718566666666,-0.0002898873333333,-9.656666666666669e-06
-8.586176666666668e-06,327631.62666666665,33409.12816,1.3081387333333334e-05,0.0004033236666666,0.0535531123333333,3.3762135e-06,229.95240666666663,0.2901661466666667,1.2757573166666667,0.001107871,-9.913333333333334e-06
-8.64e-06,327741.98,33420.38106666666,1.3111684833333334e-05,0.0004065683333333,0.0512070076666666,3.3767983e-06,230.01329666666663,0.6123328866666666,2.044456073333333,-0.0010516343333333,-5.911366666666666e-06
-2.2431406666666667e-06,327725.6066666667,33418.71145,1.3139284333333332e-05,0.0004067106666666,0.052898845,3.3743745e-06,229.52635333333333,1.3393415,1.5821945833333333,0.000252644,-3.5292717666666667e-06
-3.7017226666666665e-06,327801.14666666667,33426.41439,1.3148502666666668e-05,0.0004110036666666,0.0529512306666666,3.3731145666666667e-06,229.49833666666663,1.173254,1.4136105366666667,-0.000347220482,-1.8354524333333333e-06
5.465180433333333e-06,327866.04,33433.03166666667,1.3162271333333331e-05,0.000413359,0.0557993306666666,3.370316633333333e-06,228.98967666666667,1.3149462200000002,2.4660231666666665,-0.0029341906666666,-6.232536666666668e-07
7.963403666666665e-06,327840.43333333335,33430.42051333334,1.31571515e-05,0.000420511,0.0595704956666666,3.3675675333333337e-06,228.758,0.8233070066666667,3.408539466666667,-0.0008323006666666,-1.980650333333334e-06
7.957245499999998e-06,327729.73333333334,33419.13225333334,1.31449195e-05,0.0004317716666666,0.0595546909999999,3.3672862000000003e-06,229.12809666666664,1.1505501666666669,3.3492390000000003,0.000785948,-4.1420876000000005e-06
-2.88568e-06,327771.62,33423.40350666667,1.3147085666666668e-05,0.0004391686666666,0.0544193836666666,3.3683497e-06,229.89329666666663,2.41698555,3.0696757,0.001720587,-4.2040887333333335e-06
1.4043586666666677e-06,327916.11333333334,33438.13773,1.3213056666666668e-05,0.0004349973333333,0.048817771,3.3678634e-06,230.02229,4.1550865,2.8198967,-0.0007093923333333,-4.102897333333333e-06
6.603938666666666e-06,327991.04,33445.77811666666,1.3242547333333334e-05,0.0004294159999999,0.050062259,3.3659095333333333e-06,229.64346666666663,5.152127233333334,2.27312744,-0.0015014203333333,-3.59535785e-06
7.136571333333333e-06,328077.82666666666,33454.6279,1.3193505666666668e-05,0.0004237143333333,0.0541939039999999,3.365515133333333e-06,229.7346733333333,4.757995666666667,0.7418508200000001,-0.0005242986666666,-5.699539666666666e-06
-8.433319333333333e-06,328093.18,33456.1935,1.3140193666666669e-05,0.0004278003333333,0.0557890623333333,3.3665734666666668e-06,230.38486666666668,3.7371158333333336,0.0781895233333333,0.0004280225516666,-7.304262166666667e-06
-1.4059876666666666e-05,328026.8133333333,33449.42598666667,1.31355865e-05,0.0004352146666666,0.0528269273333333,3.3663349e-06,230.5144633333333,2.818234766666667,0.5669175666666667,0.0017465676666666,-4.1229796666666665e-06
-4.166078e-06,328029.58666666667,33449.70878666666,1.3189590666666669e-05,0.000435034,0.0478048126666666,3.3666962333333334e-06,230.38627,3.714434733333333,-0.1995850666666666,0.0012984976666666,-1.974276666666665e-07
3.386521999999999e-06,328156.9533333333,33462.69657,1.3193178e-05,0.0004357756666666,0.0462399573333333,3.3677725e-06,230.44887333333327,3.4484189666666665,-0.8710482166666668,-0.0017352983333333,8.916056666666662e-07
8.085456666666663e-07,328083.4,33455.19622,1.31599415e-05,0.0004424966666666,0.0473589853333333,3.368449433333333e-06,230.63609666666665,2.572247133333333,-1.2660366333333333,0.0013369593333333,-2.861250000000001e-07
-3.196556666666665e-06,328042.25,33451.00008666667,1.31457075e-05,0.0004447476666666,0.0468769586666666,3.3694219666666667e-06,230.91128666666663,2.6602395,-1.1472212566666666,0.0004262126666666,5.033324833333331e-07
-3.304511333333333e-06,328016.12,33448.33556666667,1.3137377e-05,0.000443213,0.0481354806666666,3.369013933333333e-06,230.75904,2.8637743,-1.383703,-0.001650432,1.88853e-06
-5.19e-06,327914.62666666665,33437.98612666666,1.3123481499999998e-05,0.0004402293333333,0.0519444906666666,3.3672522666666664e-06,230.26569333333336,3.112345533333334,-1.5265782333333335,-0.000929405,7.924997666666664e-07
3.734946e-06,327785.0633333333,33424.774346666665,1.3102525333333332e-05,0.0004359689999999,0.0579619299999999,3.364525633333333e-06,229.58338333333333,2.2267035866666665,-0.9561362933333334,-0.0002446363333333,-1.8131456666666667e-06
-8.370880000000008e-07,327778.91333333333,33424.147220000006,1.3113736333333333e-05,0.0004482366666666,0.056791,3.3639999e-06,229.57678666666664,3.011223466666667,1.2787536000000002,-0.0008769389999999,2.5315048413333336e-06
2.4278435333333333e-05,327666.95666666667,33412.73081666667,1.3134844666666668e-05,0.0004358136666666,0.0620382883333333,3.359989933333333e-06,228.46069666666665,3.7861687333333336,0.8003638333333333,-0.0011200203333333,-1.2285246666666665e-06
-1.2812034666666662e-06,327603.7266666666,33406.28315,1.3121898833333331e-05,0.0004332416666666,0.0592549803333333,3.3621178666666668e-06,229.1333033333333,4.029775066666667,-0.4357086666666669,0.0025452163333333,-4.211962333333334e-06
-5.418476666666666e-06,327625.12666666665,33408.465346666664,1.3155639666666666e-05,0.0004356736666666,0.054254003,3.3632617e-06,229.32903,4.010030366666666,-0.6355164500000001,-0.0001123313333333,-2.4316233333333337e-06
2.757139666666667e-06,327587.8733333333,33404.66656333333,1.3109524666666666e-05,0.0004361523333333,0.0583055213333333,3.3626632e-06,228.59196,3.3132155300000004,-0.5187079333333333,-0.0005924983333333,-2.8621530000000005e-06
-9.729772933333332e-06,327570.4733333333,33402.892256666666,1.31216495e-05,0.0004336223333333,0.0553437776666666,3.364541033333333e-06,228.98790666666665,3.370745373333333,-0.6340370000000001,0.0013195373333333,-1.5397246666666666e-06
-1.9929900000000055e-07,327671.96,33413.24101666667,1.3136888166666668e-05,0.0004246613333333,0.0559606543333333,3.3640441e-06,228.76424666666665,3.742942466666667,-1.05852066,-0.0012339023333333,3.324193333333333e-07
-1.031e-05,327678.3933333333,33413.897033333335,1.31146345e-05,0.0004281669999999,0.0551273116666666,3.365824033333333e-06,229.35565,2.8277877,-0.9637813333333334,0.001364036,-1.3585166166666602e-07
3.502609e-06,327835.19,33429.88584,1.31070135e-05,0.0004371546666666,0.056459592,3.3658243333333334e-06,229.39461666666668,3.449845,-0.9614375333333331,-0.0020679696666666,2.502622666666668e-06
-1.482551e-06,327833.31,33429.69413333333,1.3075267666666668e-05,0.0004542336666666,0.0568807006666666,3.3669076e-06,229.9041566666667,2.6949468,-1.2381023333333332,0.0013200716666666,1.2713055333333334e-06
5.197737000000001e-06,327881.63,33434.621406666665,1.3071509e-05,0.000453264,0.056590495,3.3662127000000004e-06,229.84795666666665,3.8068168666666655,-1.7966073666666669,-0.0024229236666666,1.3427536666666667e-06
4.002108e-06,327876.06666666665,33434.054103333336,1.3058354666666666e-05,0.000445333,0.060196649,3.3645468e-06,229.41118666666668,3.27868651,-1.5989472566666667,-0.001300288,4.523201000000002e-07
-1.6454459999999995e-06,327887.67,33435.237316666666,1.3055649333333336e-05,0.0004456546666666,0.0588448226666666,3.3656742666666664e-06,229.68875,2.69812484,-1.5525474666666668,0.0016231429999999,-1.3374846666666668e-06
3.2551703333333333e-06,327923.26666666666,33438.867163333336,1.3078534333333336e-05,0.000445496,0.0552346853333333,3.366795366666667e-06,229.67001666666667,3.1628968,-1.8743686666666663,-0.000792736,-2.7226580000000003e-06
