peak_power,u10,v10,d2m,t2m,msl,sp,istl1,istl2,istl3,skt,u100,v100,u10n,v10n,i10fg,flsr,ishf,alnid,alnip,aluvd,aluvp,cbh,hcc,lcc,mcc,tcc,tciw,tclw,viiwd,vilwd,viiwe,vilwe,viiwn,vilwn,crr,ilspf,lsrr,ptype,tcrw,vigd,viked,vimad,vimdf,viozd,vithed,vited,vige,vithee,vikee,vimae,vioze,vitee,viwve,viec,vike,vima,vimat,vign,vithen,viken,viman,viozn,viten,viwvn,vipie,vipile,vit,vithe,vitoe,blh,chnk,cape,dctb,fal,fsr,zust,iews,ie,inss,kx,dndza,dndzn,src,tco3,tcslw,tcw,tcwv,totalx,tplb,tplt,deg0l,tp,cdir,uvb,slhf,ssr,ssrc,str,strc,sshf,ssrdc,ssrd,strdc,strd,tisr,tsr,tsrc,ttr,ttrc,fdir,cp,lsp,lspf,vimd,bld,lgws,ewss,gwd,mgws,nsss,d,cc,z_3,tall,o3,pv,r,ciwc,clwc,q,crwc,cswc,t,u,v,w,vo,d_4,cc_4,z_4,tall_4,o3_4,pv_4,r_4,ciwc_4,q_4,cswc_4,t_4,u_4,v_4,w_4,vo_4,d_5,z_5,tall_5,o3_5,pv_5,r_5,q_5,t_5,u_5,v_5,w_5,vo_5,d_6,z_6,tall_6,o3_6,pv_6,r_6,q_6,t_6,u_6,v_6,w_6,vo_6,d_7,z_7,tall_7,o3_7,pv_7,r_7,q_7,t_7,u_7,v_7,w_7,vo_7
-79.48547783898587,-0.053804167,-2.2812357,280.76172,291.44556,102116.19,101067.5,271.45996,271.45996,271.45996,288.00098,-1.4856825,-5.245701,-0.16681677,-1.5477448,4.85271,-5.442356,20.642319,0.1886087,0.1712699,0.07083088,0.06628746,3657.1357,0.07096326,0.0,0.797289,0.79774207,0.013831679,0.112947464,-3.9706265e-06,-4.688077e-05,0.26171267,1.6624775,0.05813248,0.504786,0.0,0.0,0.0,0.0,0.0,-141.4588,-28.118866,-0.0029558446,1.0289307e-05,-1.7387767e-09,-649.4424,-840.6426,19231021000.0,40453833000.0,118492890.0,173023.25,0.055120666,60179358000.0,150.38383,223.73376,3333010.0,10296.668,0.0016880503,1117252100.0,4055501600.0,7478545.0,16045.684,-0.0034459154,5309905000.0,53.194122,2662049500.0,2720504800.0,2634595.0,2652401700.0,2723832300.0,155.7117,0.017999534,0.0,-0.3749721,0.13450778,0.49595076,0.13108486,-0.04548116,-4.1590665e-06,-0.10387272,10.430111,-0.22298294,-0.17146504,7.757019e-06,0.005773779,0.12373388,23.553894,23.405075,23.07385,-0.3749721,68.890625,3487.3127,0.0,0.0,0.0,-35245.52,3.5999988e-12,0.0,-153943.62,-268698.62,79620.69,0.0,0.0,1124598.0,1258244.0,0.0,0.0,0.0,-840745.8,-920502.56,0.0,0.0,0.0,0.0,0.58506805,6190.3047,-79.20952,-122.56302,1611.7068,-263.74072,-415.83423,1.4196248333333332e-05,0.260700695,48327.83878333333,4928.068074516667,1.0176057533333337e-07,2.856212516666666e-07,73.777877,4.341482406666667e-06,3.581008023e-05,0.0033789723333333,0.0,5.374649473333333e-06,268.5121316666667,18.27615673333333,2.1042099166666666,0.1850732666666666,-4.019306716666667e-05,-2.339758336842857e-05,0.0,131695.305,13429.183768571427,1.6352597014285716e-07,6.415800636571428e-07,54.02470871428572,0.0,6.242845625714286e-05,0.0,215.43926714285712,40.116056,2.488439315428572,0.1307347322857142,-7.318571428571429e-05,1.82205573e-05,233064.2625,23765.940715,6.753020875e-06,4.69787665e-05,1.62668165,3.061862075e-06,214.5307,8.43449825,-0.753824225,0.0050835915,-2.3715e-05,8.690873666666666e-06,327014.4166666667,33346.190253333334,1.2939837333333334e-05,0.0004513503333333,0.055012713,3.3608706666666666e-06,229.42451000000003,2.79558505,-0.7162815666666665,-0.001061727,-5.118465333333333e-06,1.29733135e-05,439067.6,44772.43503,6.5744502e-06,0.0040669195,0.000913522,3.79556055e-06,253.79993,4.6909598,-0.2750358499999999,-0.0003589989999999,1.102967e-05
-79.5832081418775,-0.37899804,-2.2807007,278.4983,290.98877,102197.5,101147.06,271.4602,271.45996,271.45972,288.30566,-2.2546244,-4.789673,-0.46655172,-1.5852222,4.6956615,-5.443059,17.492554,0.18856734,0.17123932,0.07085079,0.06630689,3114.4468,0.46709526,0.0,0.94872636,0.9706789,0.0259084,0.23185015,-1.0679259e-05,-2.1312473e-05,0.5458983,3.1477375,0.13842875,1.4426079,0.0,0.0,0.0,0.0,0.0017342486,1696.2783,13.439263,-0.0025789489,-0.00042534317,-1.2436473e-10,-1821.3887,-1188.6223,19055990000.0,39657718000.0,117268950.0,169790.0,0.055914246,59227700000.0,159.2556,-1672.0095,3338305.0,10304.73,0.0015697756,1316613900.0,5451686000.0,8955841.0,21129.898,-0.003649496,6961022000.0,73.15294,2662336800.0,2723425000.0,2634659.0,2652700000.0,2726774500.0,184.88072,0.018001482,0.0,-0.3749721,0.13450778,0.49591064,0.12710959,-0.06925452,-5.1771067e-06,-0.10155022,13.559278,-0.2175681,-0.16698313,6.385555e-06,0.0057809167,0.16170126,24.802353,24.457367,24.572943,-0.3749721,48.476334,3238.2383,0.0,0.0,0.0,-41647.965,3.5999988e-12,0.0,-137691.0,-284297.75,78211.81,0.0,0.0,1114254.0,1274876.0,0.0,0.0,0.0,-825181.44,-916092.06,0.0,0.0,0.0,0.0,-1.1486359,6901.09,-88.11145,-207.64685,1218.554,-223.70349,-403.27368,1.249143375e-05,0.3408981938333333,48325.08311666667,4927.787074916667,1.0184643016666669e-07,2.5870837666666666e-07,74.82809283333333,6.40401535e-06,6.975999806666666e-05,0.0033776415,0.0,1.5076866033333332e-05,268.73301,18.27763253333333,2.7873124666666667,-0.0437760371666666,-4.364266666666666e-05,-2.232759871428572e-05,0.0,131701.66857142857,13429.832672857145,1.6678320357142858e-07,6.534445301428571e-07,48.06944685714286,0.0,5.841275332857143e-05,0.0,215.5341142857143,39.10448785714285,2.2074184142857143,0.0703515671428571,-7.987142857142857e-05,1.651716225e-05,233058.8775,23765.3916,6.7633859e-06,4.633675e-05,1.513172125,3.057565225e-06,214.642235,9.434034175,-1.3729176615,0.00426908475,-2.70125e-05,-4.036840666666667e-06,326996.5733333333,33344.37074333333,1.2920356833333332e-05,0.0004560639999999,0.0545836433333333,3.362804233333333e-06,229.75058,3.23841537,-0.5833463333333333,0.0009082543333333,-6.220000000000001e-06,-5.817035999999997e-06,438893.41,44754.672595,6.5962111500000005e-06,0.0041937275,0.0010774265,3.79987385e-06,254.255725,5.066485999999999,-0.3670777999999999,0.000467483,1.00624795e-05
-79.4691679640197,-0.94194275,-2.291916,276.64233,290.75195,102229.19,101178.125,271.45996,271.45972,271.45972,288.59644,-3.1778603,-3.9956923,-0.95070106,-1.5446091,4.958083,-5.443754,18.006577,0.18853515,0.17121309,0.07087076,0.0663141,2895.999,0.9552119,0.0,0.9453835,0.989467,0.05711197,0.26684737,-6.460873e-06,-3.332451e-05,1.5840788,3.8835468,0.31092757,2.021988,0.0,0.0,0.0,0.0,0.007962197,1749.9836,65.14871,-0.0049884915,-0.00047452422,5.7281504e-09,-2745.491,-2142.2766,18731141000.0,38541586000.0,113736610.0,165268.38,0.054516006,57777180000.0,155.76523,-1752.6035,3300454.0,10307.809,0.0011195703,1420581400.0,6347493400.0,9346551.0,24392.828,-0.004619401,8005392000.0,91.05968,2661115600.0,2726141200.0,2633089.0,2651475000.0,2729433600.0,248.68246,0.018001102,0.1502065,-0.51264066,0.13450778,0.49587178,0.13707793,-0.10360628,-5.1152183e-06,-0.092886806,17.256859,-0.38029337,-0.32911175,4.9541122e-06,0.0057729073,0.2325452,26.572357,26.03598,26.361107,-0.51264066,39.52588,3144.1226,0.0,0.0,0.0,-43556.617,3.5999988e-12,0.0,-125860.69,-289767.44,66600.19,0.0,0.0,1109358.0,1283031.0,0.0,0.0,0.0,-787296.1,-910402.3,0.0,0.0,0.0,0.0,-1.5194359,7101.9414,-100.39647,-307.80298,899.8147,-173.75665,-364.12744,2.357596500000001e-06,0.3987065721666667,48283.93668333333,4923.591305966666,1.0099239500000001e-07,2.13587115e-07,77.40903999999999,8.41492165e-06,7.891754683333334e-05,0.0034554175,0.0,3.0454420166666667e-05,268.92324,18.486119366666667,3.093055295,-0.0870299586666666,-5.15814965e-05,-1.1844704171428572e-05,0.0046890452857142,131648.13357142857,13424.373621428573,1.69605252e-07,7.062437014285714e-07,48.20544085714285,0.0,6.221927194285714e-05,5.111664285714286e-09,215.5344085714285,38.31983542857143,2.552152422142857,0.1108350731428571,-8.0698e-05,3.6686766e-06,232993.28,23758.7025125,6.782588825e-06,4.69528385e-05,1.43630072,3.0539852e-06,214.8373075,9.359349,-1.816210095,0.008700628,-2.78775e-05,-5.133117e-06,326983.6533333333,33343.05326666666,1.2928770333333332e-05,0.0004568946666666,0.0544128096666666,3.3627836e-06,229.65863,3.8512159666666665,-0.3848676900000001,-0.000165244,-3.7618723333333336e-06,-9.3294165e-06,438863.34,44751.606305,6.5070435e-06,0.004270824,0.0008428185,3.8007511e-06,254.917935,4.7752323,1.3944248999999995,0.0007189055,1.3239392e-05
-79.567062033862,-2.9113188,-0.52522177,278.29517,289.32495,102279.625,101226.5,271.45972,271.45972,271.45972,288.43115,-5.2503347,-0.65726,-2.088705,-0.46431196,4.634927,-5.4443445,12.969083,0.18849385,0.17118555,0.070896566,0.06633353,2148.1545,0.9532327,0.048942372,0.9774351,0.9993605,0.12659115,0.23170882,-1.3715701e-05,3.715756e-05,3.7241592,4.905322,0.52903956,1.704093,0.0,0.0011387055,7.1743045e-08,0.0,0.048084848,2036.5591,78.4073,-0.0027289463,-0.00063148397,3.553329e-09,-2810.9211,-2449.459,17834550000.0,37907770000.0,90846360.0,161204.5,0.05336853,56333670000.0,198.8934,-2091.1853,2928316.0,10312.805,0.001067193,1660856300.0,8139387400.0,9854458.0,30846.375,-0.0023545534,10122726000.0,123.946335,2662262800.0,2739301400.0,2633121.0,2652618000.0,2742216700.0,351.28857,0.01799902,0.22504294,-0.51264066,0.13438213,0.49584895,0.12355095,-0.18199492,-4.3685577e-06,-0.023940675,16.872017,-0.38406426,-0.32848936,4.0055247e-06,0.005823776,0.2179851,31.603012,30.834991,24.910313,-0.51264066,39.450897,2994.697,0.0,0.0,0.0,-41959.773,3.5999988e-12,0.0,-111865.375,-292020.38,56060.066,0.0,0.0,1109164.0,1295721.0,0.0,0.0,0.0,-763819.0,-907023.7,0.0,0.0,0.0,0.0,-1.6947603,6859.453,-115.0182,-383.58203,712.32983,-118.76683,-281.09204,-1.3584914533333332e-05,0.437524715,48307.54713333333,4925.998902166667,9.476950016666668e-08,3.776754383333333e-07,83.07074233333334,1.5728978666666667e-05,6.858370351666667e-05,0.0038560703333333,7.961075283333333e-09,7.203192116666667e-05,269.2576883333333,18.82840033333333,4.21411705,-0.2593639308333333,-4.0750901333333336e-05,1.1772620714285716e-05,0.1261099757142857,131702.24857142856,13429.891812857142,1.7277558e-07,8.545177728571429e-07,52.41666528571428,2.043569775714285e-06,6.525363038571428e-05,1.515513142857143e-07,215.3216785714285,36.42956328571429,2.7188750571428573,0.0628893271428571,-6.28e-05,-1.3007469575e-05,233019.795,23761.4062925,6.950191775e-06,4.979251e-05,1.4047702,3.05479395e-06,215.395125,8.895168250000001,-1.103957095,0.0133037035,-2.1775e-05,6.486638e-06,326998.3133333333,33344.548173333336,1.2915668e-05,0.0004584393333333,0.0593260933333333,3.3621321e-06,228.92129,4.4455293,-1.2875239,-0.001726137,-5.009663666666666e-06,-4.4384740000000005e-06,438764.405,44741.517745000005,6.64259485e-06,0.0042621205,0.0008235345,3.7984773e-06,254.487785,6.114395,2.80185935,-0.000332384,1.56784915e-05
-79.53314769807587,-3.1001883,0.07722843,279.62793,289.50513,102309.44,101253.25,271.45996,271.45972,271.45996,288.63428,-5.433629,0.5516849,-2.3175793,-0.07276809,3.626091,-5.4436007,10.158611,0.18846029,0.17115325,0.07091349,0.066352904,1570.1777,0.99988365,0.22167444,1.0,1.0,0.28467852,0.22276682,-4.730231e-05,-6.456117e-05,8.155073,3.0297537,1.2858067,1.3831606,4.4875687e-06,0.015059568,5.3714475e-06,0.0,0.105926156,4328.0977,34.15645,-0.003386961,-0.0003538679,1.3334507e-08,-4425.125,-744.5432,17636704000.0,38085145000.0,87371920.0,161296.38,0.050669037,56379556000.0,228.7054,-4330.5117,2883788.0,10315.594,0.0026681158,1745362000.0,8741922000.0,10147564.0,33071.918,-0.0036732957,10822679000.0,128.2177,2662626300.0,2742730000.0,2633204.0,2652969000.0,2745606400.0,452.4651,0.017999612,0.22477031,-0.50010264,0.13438213,0.49587983,0.09877384,-0.20082217,-6.404236e-06,0.0042397045,15.091668,-0.37683463,-0.30485624,5.1818533e-06,0.00577683,0.13821667,33.61763,32.069,22.297876,-0.50010264,39.777008,2990.4553,2.226913e-05,22603.938,2998.0251,-43562.15,16024.492,51736.5,-108326.25,-293571.12,42760.434,65329.473,18661.05,1110481.0,1296904.0,191739.94,72573.25,129098.125,-698243.6,-902510.2,1599.7012,1.6681734e-05,5.92124e-06,33.346725,-1.6198158,6243.246,-111.12245,-370.66772,548.0034,-59.26198,-175.81708,-3.5861468e-05,0.702334355,48323.31716666667,4927.6069981,7.9049015e-08,1.0358187733333334e-06,87.76076516666666,4.071819983333334e-05,2.911998533333333e-05,0.0040592785,2.0984634916666666e-07,0.0002293298333333,269.24462666666665,19.639635666666667,4.29331655,-0.4153946316666666,3.6038503333333335e-05,-5.021194228571427e-06,0.0151788,131716.48071428572,13431.34309,1.7092876e-07,9.865206771428571e-07,45.87993742857143,2.316380428571429e-07,5.648766497142857e-05,2.2141331428571443e-08,215.38732857142853,36.23432714285714,2.4838727714285715,0.1121020251428571,-5.19e-05,-9.91138075e-06,233099.8275,23769.567335,6.985489875e-06,5.208703325e-05,1.348497725,3.0544426500000003e-06,215.81629,8.87570045,-2.0223274325,-0.0011840165,-1.4775e-05,-7.846066666666664e-07,326959.6666666667,33340.60731,1.2898193333333334e-05,0.0004547566666666,0.0649564853333333,3.3634924e-06,228.5535033333333,3.2659088,-2.5938224666666665,0.0014329543333333,-6.293094133333333e-06,-1.2955e-05,438810.69,44746.2375,6.6321236e-06,0.004329632,0.000875124,3.7998015e-06,254.58865,5.9129114000000005,4.345538599999999,0.000357198,1.94619405e-05
-79.43051530885599,-2.0932846,0.13314015,280.60034,289.3457,102477.94,101414.5,271.45972,271.45996,271.45947,288.45728,-4.4701777,0.6478647,-1.9428663,-0.004146926,3.2800245,-5.4152126,20.281433,0.18842196,0.17112702,0.07093954,0.066375434,1444.5562,0.99846584,0.7321402,1.0,1.0,0.30101532,0.45112246,4.24568e-05,-3.4824596e-05,8.825551,3.5396872,1.273633,2.7885084,3.121991e-05,0.10939795,1.6633465e-05,1.0,0.20712519,4985.254,18.819809,-0.011088684,-0.00028199516,-6.0245924e-09,-6857.2695,-2559.6006,17497618000.0,38699740000.0,85827810.0,162905.44,0.049620006,56889844000.0,243.1047,-5079.828,2870299.0,10331.898,0.0037686594,1757382000.0,8633077000.0,9073975.0,32699.89,-0.0012882634,10722781000.0,129.25897,2665112800.0,2746030600.0,2635584.0,2655442700.0,2748888600.0,869.01416,0.018001284,1.2771177,-0.51264066,0.13438213,0.4976316,0.09451628,-0.14274102,-2.0661595e-05,-0.0036872213,13.408218,-0.3846134,-0.30681586,6.138664e-05,0.005777035,0.23123294,34.65535,32.393326,20.304998,-0.51264066,26.704544,3209.6277,3.771686e-05,307989.38,10992.094,-60149.05,57759.21,442608.5,-105562.25,-285871.8,32438.637,522670.12,66896.75,1103420.0,1303880.0,1068641.0,315537.2,800457.6,-619570.3,-896487.5,38.31624,8.545997e-06,2.9313873e-05,94.78911,-1.268857,6440.1953,-64.87753,-268.35425,324.17725,1.4465256,-85.96202,-3.137129602166667e-05,0.61892631,48390.24615,4934.431854783334,7.532671066666668e-08,7.424785833333333e-07,87.469359,3.401217866666667e-05,3.211108083333333e-05,0.0040726385,2.344437386666667e-06,0.0002956145,269.1231333333333,21.1237205,3.1806030616666665,-0.4406394033333333,7.187374966666668e-06,-3.5793469285714272e-06,0.0276680071428571,131773.2857142857,13437.135587142857,1.714142628571429e-07,1.0077321092857142e-06,44.92383471428571,4.833487571428571e-07,5.349783361428571e-05,3.744074571428573e-08,215.36993571428573,35.39898014285714,2.415144975714285,0.0769971595714285,-4.508571428571429e-05,-2.66480025e-06,233211.56,23780.9608775,6.94182645e-06,5.24352905e-05,1.3594509925,3.0499482e-06,215.53046,8.713470775,-2.064901955,-0.0072592075,-1.121e-05,-1.0806166666666668e-05,327091.81666666665,33354.08286,1.2883352333333333e-05,0.0004663363333333,0.0606682986666666,3.367479e-06,229.6034133333333,2.9091574333333337,-2.051574733333333,0.0023478783333333,-3.5618086666666664e-06,6.4449450000000005e-06,439279.54,44794.046895,6.6486853e-06,0.0042529385,0.000850107,3.7976434e-06,254.45739000000003,7.738994249999999,3.84560495,-0.0001941379999999,2.0246676e-05
-79.44186059897326,-2.0503416,-0.09414798,279.4685,288.76978,102591.31,101519.875,271.45972,271.4602,271.4602,286.6255,-4.129552,-0.13831925,-1.9490232,-0.07620174,4.443801,-5.3454123,26.720398,0.18837929,0.17109644,0.07095647,0.066394866,1429.8752,0.9528951,0.9125498,1.0,1.0,0.11920887,0.5359646,4.2936823e-05,-4.6468514e-05,3.5047436,3.1490889,0.5452319,4.0968637,0.00027925312,0.13164759,3.9847902e-05,1.0,0.23344994,4595.082,58.386276,-0.008625362,-0.00048439438,-9.792409e-09,-6064.4805,-2559.5127,17276940000.0,38555255000.0,82521370.0,161884.75,0.050240684,56519418000.0,242.25832,-4779.3203,2824131.0,10342.461,0.0012002599,2385565200.0,10452134000.0,11689275.0,39933.453,0.001300161,13242137000.0,156.74214,2665732000.0,2748130000.0,2636057.0,2656062200.0,2750967600.0,888.8694,0.018000484,7.9788513,-0.38751012,0.13438213,0.50153506,0.1644252,-0.14033532,-3.432852e-05,-0.031139694,12.785309,-0.23352367,-0.12763572,0.00019608477,0.0058009736,0.08103037,34.822006,32.98871,19.646177,-0.38751012,30.759247,3560.9187,0.00040143193,802834.44,13257.605,-112016.75,93744.625,975268.0,-106439.25,-284469.94,39644.227,1132320.0,108489.31,1096562.0,1302541.0,1918102.0,537210.4,1534719.0,-597947.1,-893455.8,0.0,0.0002901866,0.00011143609,433.6233,-1.0589228,10099.281,-44.323486,-342.2058,296.45288,10.889527,-63.029694,-3.326275666666666e-05,0.397428625,48413.78711666667,4936.832365533333,7.41329125e-08,5.457395333333333e-07,86.99723333333333,1.5937746533333334e-05,2.2965973e-05,0.0041446175,4.633097325e-06,0.0002296969999999,268.94551333333334,21.043136166666667,4.424676230833334,-0.5934018833333333,-1.4682043233333334e-05,-1.0471094428571428e-05,0.0290082857142857,131794.51,13439.299862857142,1.749367177142857e-07,9.749894521428572e-07,42.77591114285714,1.6621387142857144e-06,4.759202142857143e-05,1.260361757142857e-07,215.36164,34.49518257142857,3.4947740285714284,0.0175663595714285,-6.354285714285713e-05,-2.02970395e-06,233209.6875,23780.7699375,6.8906266000000005e-06,5.183756e-05,1.416320105,3.046889125e-06,215.1925,8.2426746,-1.6483459150000002,-0.00228528325,-1.242e-05,-3.604993e-06,327149.79333333333,33359.99483333334,1.2891786333333334e-05,0.000477452,0.0571502503333333,3.368568233333333e-06,230.0949733333333,3.2328835,-1.2469300666666667,0.0004868123333333,-2.167309333333333e-06,1.3656057e-06,439471.78,44813.649925,6.63503525e-06,0.004041657,0.000831558,3.7978667e-06,254.92432,6.153193,1.73886805,8.31435e-05,1.15028203e-05
-79.59358283520861,-1.7358875,-0.7867222,279.75024,287.80737,102576.875,101499.625,271.45972,271.45947,271.45972,285.22656,-3.1059723,-1.169734,-1.6739626,-0.7657202,4.473015,-5.3155546,10.935978,0.18835014,0.17108244,0.070982516,0.0664143,1320.7786,0.93192583,0.83337545,1.0,1.0,0.1299147,0.64510244,5.2431395e-05,-9.559482e-05,3.624631,5.503975,0.8351102,5.595542,9.050106e-07,0.14543593,2.3635512e-05,1.0,0.17513484,3396.1482,85.65028,-0.0008618159,-0.00015557923,-8.883649e-09,-2852.8054,65.72197,16826410000.0,37435940000.0,76875490.0,157153.19,0.051185507,54951367000.0,245.07703,-3410.5564,2738976.0,10340.445,0.0002933822,3270681600.0,12745742000.0,15214273.0,49246.03,0.0039482303,16487986000.0,182.73608,2664258800.0,2749017600.0,2634370.0,2654573800.0,2751779000.0,826.5652,0.018001284,11.476314,-1.000001,0.13438213,0.5032377,0.14905316,-0.1338113,-3.3298376e-05,-0.06649083,12.680863,-1.000001,-1.000001,0.00025428808,0.005838562,0.24137712,35.35193,33.93651,19.557823,-1.000001,-1.000001,4000.5103,0.00047017168,1270941.0,40526.59,-304667.38,282795.2,1450059.0,-97331.25,-267987.75,25602.219,1677253.0,324072.25,1089135.0,1288173.0,2614731.0,985647.4,2159182.0,-692144.4,-891209.44,7628.215,0.00036939047,0.00010073325,460.34082,-1.5807381,7193.047,-26.997818,-277.5652,224.98256,22.307526,42.831406,-6.764340200000001e-06,0.4882596133333333,48386.39545,4934.039192716667,8.034059233333333e-08,3.0567244e-07,89.82251316666667,2.7689413433333333e-05,4.6354415666666665e-05,0.0043620251666666,4.254978983333333e-06,0.00012993501,268.845865,20.8314535,5.357591283333334,-0.3534082373333334,-4.555281774999999e-05,-8.975324714285722e-07,0.0011151151428571,131777.22214285712,13437.536991428571,1.7829028500000004e-07,9.633175628571428e-07,42.98399385714286,5.4448978571428576e-08,4.613234407142857e-05,8.50765357142857e-09,215.33897,33.992567,4.922067214285714,-0.0027119732857142,-7.187142857142858e-05,-1.54355275e-06,233157.64,23775.46257,6.8626348e-06,5.1396909e-05,1.4474186175,3.0457006250000004e-06,215.023955,7.842989449999999,-1.971008395,-0.0052923729999999,-1.3445e-05,-9.67944e-06,327175.64666666667,33362.631140000005,1.2900643166666667e-05,0.0004877646666666,0.0524347243333333,3.3694923e-06,230.8001,3.593935966666667,0.4135079333333334,0.001630002,-1.0704693333333333e-06,-4.76854999999999e-07,439636.44,44830.44057,6.6337265000000005e-06,0.00403763,0.000883709,3.8005287e-06,255.643695,3.65109875,1.9602239,-0.0003596584999999,9.9496635e-06
-79.45330104198213,-1.6506424,-1.0267115,279.5708,286.9734,102621.375,101540.75,271.45972,271.45996,271.45972,284.87964,-2.6282167,-1.5606318,-1.697402,-0.9949037,4.1995926,-5.301404,6.318243,0.1883105,0.17103964,0.07100552,0.06642759,1422.3552,0.7476101,0.96811587,1.0,1.0,0.05590022,0.76657605,3.2628755e-05,1.4587298e-05,1.4932156,3.8440113,0.37241215,6.988715,1.9131477e-07,0.31430447,7.76598e-05,1.0,0.11534542,2913.4019,55.360413,-0.003559399,-0.00056529,-4.491632e-09,-2982.4727,-1487.3408,16564268000.0,36986753000.0,73085210.0,155019.88,0.051932465,54240506000.0,246.18555,-2960.88,2698564.0,10344.43,0.0003569941,3919200000.0,14628175000.0,17802550.0,56699.45,0.007276792,19080868000.0,207.30199,2665152000.0,2750996500.0,2635158.0,2655459000.0,2753702400.0,721.1301,0.01800001,15.198004,-1.000001,0.13438213,0.5044108,0.14180404,-0.11474019,-3.5534045e-05,-0.07568598,12.696957,-1.000001,-1.000001,0.00028143777,0.0058651604,0.21958923,35.467728,34.374557,19.022835,-1.000001,-1.000001,4214.004,0.0001474703,1625846.0,25482.164,-196453.44,144510.0,1802023.0,-86154.19,-278246.38,3711.2227,2080966.0,167598.5,1090005.0,1291264.0,3110835.0,917613.75,2612049.0,-722804.75,-893467.5,4619.008,1.0016638e-06,0.00014670708,711.33813,-1.4545231,6501.1953,0.22665179,-164.66763,138.18494,47.66983,74.138,4.596219783333333e-06,0.3453219916666667,48405.3915,4935.976250883333,8.19933625e-08,3.361391225e-07,88.54708616666666,1.43063964e-05,3.878428421666667e-05,0.0044430498333333,3.5988799333333336e-06,4.780265083333333e-05,268.9420166666667,20.26229645,5.833511883333333,-0.295598688,-4.03579184e-05,2.7298195e-06,0.0,131834.215,13443.348644285714,1.7520463714285718e-07,1.1475602857142856e-06,43.89812571428571,1.3612244285714286e-08,4.203299637142857e-05,1.701530571428571e-09,215.16440285714287,33.409766,6.054775471428571,-0.052587756,-6.1e-05,5.5952217500000006e-06,233215.95,23781.408535,6.8664994e-06,5.168554e-05,1.4767259075,3.04588245e-06,215.0470425,7.44351315,-1.80865106,-0.000669157,-1.58e-05,4.959833333333336e-07,327411.98666666663,33386.73111,1.2945666333333332e-05,0.0004785696666666,0.0473485386666666,3.3677464e-06,230.8176433333333,3.8995027666666666,0.64497061,-0.0011130103333333,3.12749333333334e-07,-7.98106335e-06,440168.22,44884.66704,6.5666215e-06,0.004017126,0.0007405875,3.80224765e-06,256.963095,5.0039333500000005,6.22098065,-0.000154766,1.52148908e-05
-79.47705008656013,-0.888547,-1.1647205,280.94653,286.19922,102606.5,101524.625,271.45972,271.45996,271.45972,284.563,-1.5272427,-1.7511377,-0.8604056,-1.1537886,4.3772335,-5.300968,-1.2001915,0.18827826,0.17101645,0.07101631,0.06645006,1361.0828,0.8325354,0.99977463,1.0,1.0,0.05753205,1.2497644,-9.888623e-06,5.4306976e-05,1.5340815,8.519884,0.42617774,12.206036,7.15039e-06,0.547928,0.00014603957,1.0,0.1490851,3586.5715,60.72531,-0.0016066574,-0.00054815994,8.105996e-09,-2816.6787,-595.38696,16576085000.0,37323784000.0,72327080.0,156143.69,0.053275645,54636050000.0,265.03418,-3616.2744,2703540.0,10342.848,-0.0014089423,4067627500.0,15229728000.0,18664920.0,58908.18,0.008251861,19872563000.0,223.78583,2664100400.0,2751601400.0,2633973.0,2654414300.0,2754325000.0,388.01245,0.017998751,13.7994175,-1.000001,0.13438213,0.5043831,0.13974696,-0.073437214,-2.7064132e-05,-0.07805884,12.728802,-1.000001,-1.000001,0.00028137723,0.0058569945,0.3008092,36.754562,35.042618,18.785442,-1.000001,-1.000001,4230.625,0.00038087857,1813074.0,31989.496,-245274.88,197083.88,1987932.0,-75959.75,-264029.8,-16018.672,2294075.0,225241.12,1088543.0,1289645.0,3372699.0,1047000.56,2852793.0,-754078.3,-891810.3,678.5952,1.8423307e-05,0.00036250288,1446.5889,-1.5390816,5484.1484,5.6341305,-216.21495,118.83119,56.641907,8.172937,8.5574175e-06,0.4677316483333333,48368.63311666666,4932.227938733334,7.849674433333334e-08,3.663983583333333e-07,94.70479833333331,9.593645016666666e-06,0.0001024792028566,0.0046767233333333,5.425277010166666e-06,7.743750250000001e-05,268.8174616666667,20.22197723333333,6.34072815,-0.4535477,-3.991874105e-05,-2.226302285714276e-07,0.0049112285714285,131792.85714285713,13439.131317142856,1.7388391142857145e-07,1.4156306157142858e-06,47.48785157142857,1.226269357142857e-07,3.893291875714285e-05,1.362661e-08,215.06374,32.92152185714286,5.849211828571428,-0.0314236975714285,-4.322857142857143e-05,8.9074173e-06,233190.6575,23778.82942,6.834885875e-06,5.04259185e-05,1.5258866800000002,3.0440215e-06,214.744355,7.834928749999999,-2.00997834,-0.00522899775,-2.1375e-05,-3.937913333333335e-06,327394.3733333333,33384.93505,1.2967953333333336e-05,0.000465272,0.0445711016666666,3.3664167e-06,230.9228633333333,4.858221166666668,0.773753045,-0.0007451319999999,-2.0189480666666665e-06,7.663887e-06,440304.62,44898.57597,6.5886925e-06,0.0037918805,0.0006926219999999,3.795818e-06,256.75867,6.654310199999999,8.27821715,0.000153149,1.052255885e-05
