d,cc,z,tall,o3,pv,r,ciwc,q,cswc,t,u,v,w,vo
5.0246300000000005e-06,0.0196443065714285,131666.42642857143,13426.238972857143,1.5882204657142857e-07,1.4785983297142856e-06,28.794381285714287,9.946312e-07,2.7823235628571428e-05,1.4646385714285713e-07,215.0725057142857,40.588793,0.2893342,0.0204808482857142,-6.307264584285715e-05
-1.3738018571428576e-06,0.0203133228571428,131679.34714285712,13427.556518571428,1.6030132457142858e-07,1.5445327857142858e-06,29.763591428571427,7.084841242857143e-07,3.01293233e-05,9.197064285714286e-08,215.1958257142857,41.83423957142857,0.2250960857142858,-0.0003777239999999,-6.594485714285714e-05
-2.61283000000001e-07,0.0296897291428571,131651.99071428573,13424.766941428572,1.6406738e-07,1.2422764224285711e-06,33.20833057142857,1.8530162285714288e-06,3.601847337142857e-05,2.656872314285714e-07,215.24651857142857,42.16145114285714,0.4958025914285714,-0.0085721461428571,-7.42e-05
8.235889571428572e-06,0.0482144142857142,131690.00928571427,13428.643755714284,1.6057399442857148e-07,1.2672932794285714e-06,34.042818714285715,3.1605809142857142e-06,3.92321846e-05,4.427800142857143e-07,215.22624285714284,42.142114142857146,1.052415172857143,-0.1264630437142857,-6.757214285714286e-05
3.5691828571428576e-06,0.0250007134285714,131651.6,13424.7271,1.5596402342857144e-07,1.467739501e-06,29.84994214285714,3.814756628571429e-06,2.8547364857142857e-05,5.688383257142857e-07,215.16018714285715,42.397675,1.0815448085714288,-0.0756896425714285,-6.779614285714286e-05
9.27745325714286e-06,0.0006691277142857,131646.0,13424.15606,1.5425539971428572e-07,1.3428149635714286e-06,26.914416857142857,1.0896348571428573e-07,1.7728556885714284e-05,6.807016714285714e-09,215.18445142857144,43.48974371428572,0.7757656785714288,-0.0407148509999999,-6.750414285714286e-05
1.0795423157142856e-05,0.0006690689999999,131610.97285714286,13420.584282857144,1.525268407142857e-07,8.533042028571429e-07,30.643142428571423,0.0,1.915662054285714e-05,0.0,215.03026428571428,43.68252571428571,1.9032573428571429,-0.0257586674285714,-7.5027e-05
1.0701226199999998e-05,0.0035712372857142,131579.5635714286,13417.381427142856,1.5197521614285713e-07,7.832539614285714e-07,35.64796857142857,6.81195942857143e-08,2.345400738571429e-05,0.0,214.97780285714285,43.570286571428575,3.402877642857143,-0.0129269985714285,-7.605714285714286e-05
9.1946837e-06,0.0073664828571428,131539.72357142856,13413.318878571428,1.5388024428571428e-07,1.0526999085714283e-06,39.81698771428571,2.861471714285714e-07,2.748844161428572e-05,2.7253667142857146e-08,214.97565285714288,43.44208414285714,4.269255814285715,-0.0114657464285714,-7.231428571428573e-05
4.121214714285715e-06,0.0156268814285714,131510.14214285713,13410.30241142857,1.53884765e-07,1.2775140884285717e-06,40.23841442857143,1.0900867142857144e-06,2.8398102528571423e-05,1.5670125714285716e-07,214.97573857142856,43.063742857142856,4.506222464285714,0.0151747858571428,-7.680371428571429e-05
5.8207657142857145e-06,0.0078125585714285,131587.74857142856,13418.216062857144,1.600225221428572e-07,1.649987129142857e-06,36.19040342857143,9.534765714285716e-08,2.8860363514285715e-05,6.813418142857142e-09,215.08928285714288,43.14808228571428,3.1598685257142853,-0.0409985527142857,-6.192571428571429e-05
9.866873685714286e-06,0.0006690689999999,131588.41,13418.283512857144,1.6662534285714286e-07,1.658162222e-06,37.50749428571429,1.3612244285714286e-08,3.000102435714286e-05,0.0,215.06615428571428,42.41645857142857,4.1353903,-0.104750566,-6.558518464285715e-05
1.1784536428571428e-05,0.0,131614.75,13420.969442857142,1.6981023642857145e-07,1.377081139e-06,41.770207285714285,0.0,3.934954917142857e-05,0.0,214.9883185714285,41.21820714285714,5.421968085714285,-0.0828596392857142,-7.768885714285714e-05
5.685495042857143e-06,0.0,131574.35642857142,13416.850445714284,1.698150591428572e-07,1.330039544142857e-06,47.26798128571429,0.0,4.847642077142857e-05,0.0,214.98605142857144,40.353725571428576,6.597851228571429,0.0081979754285714,-6.527142857142857e-05
2.676444928571429e-06,0.0011160714285714,131584.6507142857,13417.900171428571,1.697023092857143e-07,1.4665157085714286e-06,45.27406057142857,1.3623918571428572e-07,4.02428273e-05,0.0,214.98612,39.823669714285714,6.480294871428571,0.0052171701428571,-4.868571428571428e-05
5.292115428571428e-06,0.0011160714285714,131638.16142857142,13423.356744285717,1.6478596214285716e-07,1.2728230732857142e-06,44.55758157142857,6.81195942857143e-08,3.47647418e-05,0.0,214.95514428571428,39.62697071428572,6.782963514285714,-0.0937229398571428,-6.64142857142857e-05
-9.470772714285716e-06,0.0024551361428571,131610.555,13420.541674285714,1.6207911942857142e-07,1.5756113242857144e-06,39.83150585714286,1.6351844285714285e-07,3.4706443714285715e-05,1.0223321428571429e-08,214.92771142857143,39.64583071428571,7.152217442857142,-0.0122354774285714,-5.1085714285714285e-05
-4.270843142857143e-06,0.0075875057142857,131623.63357142857,13421.875315714287,1.5745832357142858e-07,1.600803247142857e-06,34.123082714285715,1.0895454285714285e-07,3.063469395714286e-05,6.806122428571429e-09,214.92261428571427,39.720888714285714,6.182437785714286,0.035103816,-5.154285714285714e-05
-7.359454857142858e-06,0.0075846952857142,131593.35785714287,13418.788052857142,1.5316407314285714e-07,1.4534331985714286e-06,31.259301571428573,1.2251021428571428e-07,2.7143555042857145e-05,1.020918357142857e-08,214.86081,40.159884,5.7203542857142855,0.0262965932857142,-5.335435914285714e-05
-6.291029142857143e-06,0.0042403064285714,131560.16999999998,13415.403832857144,1.5507709857142856e-07,1.4122419085714287e-06,30.740594142857145,4.083673428571428e-08,2.675788407142857e-05,3.403061142857142e-09,214.7547885714285,40.20356557142857,5.942939828571428,0.0751605905714285,-6.396571428571429e-05
1.5935340000000006e-06,0.0015621174285714,131595.20428571428,13418.976337142858,1.594735297142857e-07,1.2827400821185714e-06,32.19041842857143,1.3612244285714286e-08,2.86386942e-05,0.0,214.81232285714285,39.71350328571429,6.187928328571429,0.0325391367142857,-7.912114285714285e-05
4.310519714285715e-06,0.0042403064285714,131591.85857142857,13418.635167142857,1.6276091485714288e-07,1.4404144108e-06,35.214126428571426,9.534408571428573e-08,3.537352337142857e-05,3.403061142857142e-09,214.8301071428572,39.278314,6.903158957142857,0.0135148021428571,-7.893985714285714e-05
2.092416114285714e-05,0.0102647084285714,131606.4657142857,13420.124682857144,1.6463446628571428e-07,1.6827968685714286e-06,41.87832157142857,9.873766857142858e-07,4.5549775428571424e-05,1.506573072857143e-07,214.35543,38.54597014285714,6.645646071428572,-0.0177288742857142,-6.537827721428572e-05
7.938762885714286e-06,0.0337030997142857,131632.7207142857,13422.801947142858,1.6404768714285713e-07,1.81187335e-06,43.15830542857143,7.898312452857144e-07,5.363448362857143e-05,6.977756614285714e-08,214.3857071428572,37.70094014285714,5.892876471428571,-0.0397183114285714,-6.243029558571428e-05
2.460474285714285e-05,0.0508943971428571,131651.40142857144,13424.706851428571,1.680808735714286e-07,1.817139398285714e-06,48.00314314285714,1.941032551e-06,6.197222594285714e-05,1.821623795714286e-07,214.4374471428572,36.96228042857143,6.289286971428572,-0.1053853357142857,-6.425714285714285e-05
1.6857384799999998e-05,0.0276760648571428,131623.09857142856,13421.820761428571,1.751709442857143e-07,1.9269344195714285e-06,43.42756885714285,1.4027739814285712e-06,5.30855971e-05,1.7447741285714286e-07,214.6211357142857,37.12167371428571,7.148301142857143,-0.0852196232857142,-6.435714285714286e-05
8.125730999999999e-06,0.0348202147142857,131580.15142857144,13417.441372857142,1.8043762000000002e-07,1.9970021142857143e-06,41.81448828571428,1.4575139357142856e-06,5.253329545714286e-05,1.557898052857143e-07,214.7468171428572,37.15765171428571,8.091021428571429,-0.0150210132857142,-6.471428571428572e-05
-6.331586999999999e-06,0.0296850082857142,131569.08000000002,13416.3124,1.784362022857143e-07,2.176942772428571e-06,42.513181714285714,2.3152837142857146e-07,5.459416962857143e-05,1.020963e-08,214.76626857142853,37.161394,8.896809271428571,0.0832112758571428,-6.61857142857143e-05
-3.456530142857143e-06,0.0055792831428571,131509.25785714286,13410.212237142858,1.7667999928571429e-07,2.153928722e-06,40.791541571428574,4.083673428571428e-08,5.065200111428572e-05,3.403061142857142e-09,214.74460714285715,37.70143985714286,8.843791314285713,0.0386299477142857,-5.4621428571428574e-05
5.624642571428572e-06,0.039510392,131439.17785714284,13403.066068571428,1.741780365714286e-07,2.0217545065714285e-06,41.14504171428572,4.495506014285714e-07,4.823430544285714e-05,2.0432504285714284e-08,214.59354857142856,38.30386585714286,9.015941414285717,0.0377145937142857,-5.493571428571429e-05
1.3078287571428571e-05,0.0104908644285714,131398.39071428572,13398.906937142858,1.7399366142857146e-07,1.8057825402857145e-06,40.17561842857143,2.9970823e-07,3.682652175714286e-05,3.746330428571429e-08,214.4652557142857,39.00226757142857,9.458853028571427,-0.0081599012857142,-6.354285714285715e-05
8.543871000000002e-06,0.0017851112857142,131317.88357142857,13390.697492857144,1.744956357142857e-07,1.585013382e-06,41.47468814285714,0.0,3.7168059957142855e-05,0.0,214.55367142857145,39.65187728571429,10.017809657142855,-0.0517212621428571,-6.731428571428571e-05
2.2845934300000006e-06,0.004686411,131268.70428571428,13385.682602857143,1.7027237428571428e-07,1.59612269e-06,42.54578071428572,1.3612244285714286e-08,4.480575078571429e-05,0.0,214.6428271428572,40.61182014285714,10.282349642857143,0.0083215604285714,-6.392857142857143e-05
5.800365714285709e-07,0.010493469,131220.56214285715,13380.773468571428,1.703894242857143e-07,1.521367900857143e-06,43.433483,0.0,5.186952181428571e-05,0.0,214.70818285714287,41.63146557142857,10.361404185714289,0.0152011151428571,-7.645216011428571e-05
-7.874613428571429e-06,0.0,131243.75857142857,13383.138847142856,1.6994908928571429e-07,1.5798549542857144e-06,46.06811685714285,0.0,5.880063358571429e-05,0.0,214.7119057142857,42.22926542857142,11.541068785714286,0.0273404447142857,-7.215180357142858e-05
-4.3900818571428575e-06,0.0,131259.11571428573,13384.70484,1.7061439285714288e-07,1.636541504142857e-06,43.24542928571429,0.0,5.435088645714286e-05,0.0,214.67614857142857,42.617421,11.191699642857143,0.0243897974285714,-6.544181271428571e-05
-1.1167575571428572e-05,0.0,131244.26857142858,13383.190851428571,1.7202285914285718e-07,1.7660175248571429e-06,41.96105757142857,0.0,5.205083301428571e-05,0.0,214.77249428571423,43.20727514285714,10.813370457142856,0.0605082455714285,-6.797095038857143e-05
-9.147071857142858e-06,0.0,131205.7507142857,13379.263122857144,1.6627805342857144e-07,1.912820362268572e-06,35.209566571428574,0.0,3.890576808571428e-05,0.0,214.81415571428573,43.790231,10.414522871428572,0.0538159771428571,-5.691014285714286e-05
-1.0897683285714284e-05,0.0,131135.7942857143,13372.129554285711,1.6881284657142858e-07,1.766179402428571e-06,40.91313828571429,0.0,4.477420087142857e-05,0.0,214.7139171428572,43.454430714285714,10.824728228571429,0.0849085315714285,-7.4656e-05
-1.2941821e-05,0.0002230522857142,131100.57285714286,13368.537965714288,1.7255604285714286e-07,1.9228503565714285e-06,43.499121142857135,0.0,4.886030409999999e-05,0.0,214.71873142857143,44.68179142857143,12.097579857142858,0.1225978228571428,-6.969971428571429e-05
-9.030511875714289e-06,0.0127243571428571,131060.04571428572,13364.40535,1.726322128571429e-07,2.0577294047857143e-06,44.212219000000005,1.3612244285714286e-08,5.310689557142857e-05,0.0,214.6360271428572,45.599858,11.809682014285714,0.0587164065714285,-5.545958864285715e-05
6.777652857142857e-06,0.1109349108571428,131034.7242857143,13361.823282857144,1.7021698371428574e-07,1.820894214285714e-06,48.82228757142857,1.8662659185714288e-06,5.897594478571429e-05,1.3450713057142857e-07,214.46228,46.16722542857143,11.615176857142858,0.0262416952857142,-5.813714285714286e-05
9.997373728571429e-06,0.0265601444285714,131002.14357142858,13358.500972857144,1.7505341928571428e-07,1.971099224e-06,54.33085442857142,4.222767142857144e-07,6.56251577142857e-05,2.383602142857144e-08,214.38134,46.40161314285714,11.302029071428572,0.004230699,-5.77e-05
1.009980142857143e-05,0.0111601007142857,130958.28571428572,13354.02871714286,1.819583037142857e-07,2.008235914428572e-06,57.92409514285714,3.269345e-07,6.79495107e-05,3.746330428571429e-08,214.41242285714287,46.68924185714286,11.600602857142858,-0.0285893004285714,-6.227e-05
8.905247357142858e-06,0.0002230229999999,130965.90142857144,13354.805302857145,1.8670463e-07,1.914906215142857e-06,49.73872814285715,2.722449e-08,5.091696042857143e-05,6.806122428571429e-09,214.59026142857144,47.326666,12.024204999999998,-0.0852152015714285,-7.088985714285713e-05
1.1153434285714289e-06,0.0020091491428571,130924.15214285711,13350.548062857142,1.892350548571429e-07,1.7103691594285716e-06,45.298754,1.1582170571428572e-07,4.63366659e-05,1.3626829142857144e-08,214.73351285714287,48.06849685714285,12.490993571428572,-0.054760088,-6.857142857142857e-05
-2.0972268571428567e-06,0.0046882352857142,130898.98285714284,13347.981507142857,1.8791018142857145e-07,1.5018684635714288e-06,44.443385,1.294357452857143e-07,4.4115065000000005e-05,1.8732099571428573e-08,214.7831242857143,47.863048285714285,13.506063357142857,-0.0450999595714285,-7.23912857142857e-05
-7.954216714285713e-06,0.0428594771428571,130883.18642857144,13346.37072,1.862488498571429e-07,1.5988952774285711e-06,54.27025742857143,2.656757442857143e-07,5.293315421428572e-05,2.2135606714285726e-08,214.5445528571429,48.075485571428565,14.022906142857142,0.0175486757142857,-7.035214285714286e-05
3.956085714285716e-07,0.1314624642857143,130846.15285714286,13342.594347142858,1.9250747914285722e-07,1.7086287615714286e-06,65.32963385714285,2.097849e-06,6.873188357142856e-05,2.924526711428572e-07,214.37409857142856,48.56935142857143,14.220904857142855,0.0385685395714285,-6.190799999999999e-05
2.6133685714285736e-07,0.2379386242857142,130786.42857142857,13336.504164285714,2.0762072142857146e-07,2.039130944571429e-06,70.06579,5.782881857142858e-06,7.569490495714286e-05,9.438241357142858e-07,214.39409142857144,49.03356271428572,14.562541571428572,0.0591646471428571,-5.059435028571429e-05
9.766518857142856e-06,0.2278975605714286,130733.0,13331.055967142858,2.131767157142857e-07,1.9666578254285715e-06,61.31808285714286,5.108629242857144e-06,6.86826381857143e-05,5.006217114285714e-07,214.46509857142857,49.32725542857143,14.344661285714285,0.0115001128571428,-4.9178733e-05
4.285042571428571e-06,0.2837003742857143,130692.9007142857,13326.966977142858,2.1922682842857145e-07,1.8362288885714288e-06,56.50632828571428,5.074700471428572e-06,6.107136014285714e-05,4.278392742857143e-07,214.5511871428572,49.90828671428572,14.073988,0.036731326,-5.008571428571429e-05
-4.4931071428571474e-07,0.2457594914285714,130611.3492857143,13318.651047142856,2.262326457142857e-07,1.639303577857143e-06,57.64614771428571,4.863574471428572e-06,6.195698880000001e-05,5.542636995714285e-07,214.68360142857145,51.28225514285714,13.360462285714286,0.0398901212857142,-5.69e-05
8.67747742857143e-06,0.3334907537142857,130544.68857142856,13311.853544285714,2.375203028571429e-07,1.87100228e-06,60.289276,1.106305757142857e-05,6.389643964285715e-05,2.254837768571428e-06,214.56733142857144,52.58586114285714,12.84253957142857,0.0053901749999999,-7.669242857142858e-05
2.381950242857143e-05,0.4386168371428572,130487.86571428573,13306.059227142858,2.558772980000001e-07,2.0649128734285715e-06,62.72489742857143,1.79767491e-05,6.38726262e-05,3.5958424714285715e-06,214.6124357142857,52.33299028571429,13.597418857142856,-0.1139565957142857,-7.764371428571429e-05
1.888215114285714e-05,0.4401762071428571,130471.22357142856,13304.36220142857,2.7461298657142857e-07,2.329397144142857e-06,61.314648857142856,1.4768233328571426e-05,6.220057477142857e-05,2.4948465828571427e-06,214.59123285714284,50.78595442857143,13.017138057142857,-0.0898744392857142,-5.947838428571428e-05
2.093600957142857e-05,0.3968710574285715,130433.5257142857,13300.518088571427,2.87045262e-07,2.3269986952857143e-06,61.79199528571428,1.3289835472857142e-05,6.125019847142857e-05,2.102280991e-06,214.66923285714284,49.37313157142857,12.0037057,-0.0609540448571428,-5.23136645e-05
1.991470257142857e-05,0.4022332542857142,130421.44714285714,13299.286417142855,2.788680671428571e-07,2.166173593428571e-06,61.333803571428575,1.5081717122428572e-05,6.098434912857142e-05,2.571930786714285e-06,214.76307,48.973342571428574,10.857162282857145,-0.0173658798571428,-5.7758571428571424e-05
2.065480251428572e-05,0.3321441632857143,130512.69571428571,13308.59118142857,2.6020988457142857e-07,1.7806150760857142e-06,61.764096714285714,1.5231707193857143e-05,6.611734314285714e-05,2.884475404285714e-06,214.8542271428572,49.45414528571428,10.509011928571429,-0.081659051,-6.803257142857143e-05
-1.7856773714285696e-07,0.4238846257142857,130549.17928571429,13312.311471428571,2.4679125085714285e-07,1.5573461599999998e-06,62.41460742857142,1.3705760414285714e-05,6.628410972857142e-05,2.484701677042857e-06,214.8893728571429,47.560309857142855,11.0536893,-0.0212199404285714,-6.228606961428571e-05
1.1509771142857143e-05,0.5417423142857143,130572.67928571429,13314.707802857143,2.184574122857143e-07,1.496870276e-06,63.432346,2.0477072285714284e-05,7.01499109e-05,4.395521115428572e-06,215.04302428571427,48.262715,11.283476457142855,-0.0808906955714285,-6.869714285714286e-05
2.025663128571429e-05,0.5424117542857143,130586.65357142856,13316.132784285714,2.1000517557142855e-07,1.7402575155714286e-06,63.60763242857143,3.723489428571429e-05,7.197082194285714e-05,1.0358755074285714e-05,215.19490714285715,47.70054014285714,12.27617055714286,-0.1203365898571428,-7.589728571428571e-05
2.0210895571428568e-05,0.4895105814285714,130626.48285714284,13320.194241428571,2.099058242857143e-07,1.8559253585714283e-06,62.03212157142857,3.206327382857143e-05,7.178143092857143e-05,7.477282951571429e-06,215.43587857142856,47.38087042857143,11.877221703571427,-0.0743394892857143,-5.541e-05
1.3251228714285714e-05,0.3647329357142857,130642.66928571428,13321.844798571428,2.0352724942857146e-07,1.6859402337142857e-06,60.32847085714286,1.576263897142857e-05,7.213478577142857e-05,2.7920191057142862e-06,215.63007142857143,47.85623842857143,13.5455211,-0.0737396507142857,-6.35017254e-05
9.597361142857144e-06,0.2482141057142857,130633.32071428571,13320.891507142858,1.826072285714286e-07,1.56383641e-06,55.05082857142857,8.787206177142857e-06,7.125641937142857e-05,1.395531322857143e-06,215.66725285714284,48.309828,14.972258285714286,-0.0860982087142857,-4.4435714285714286e-05
1.572537071428571e-05,0.2049116234285714,130612.34,13318.752068571428,1.774196478571429e-07,1.5906511132857145e-06,45.02464271428572,7.983661728571428e-06,6.11482126142857e-05,1.06948715e-06,215.74150285714288,48.190388142857145,15.887853385714283,-0.0740320091428571,-4.7421428571428575e-05
1.7790802728571427e-05,0.1366055141428571,130580.98285714284,13315.554531428572,1.7886448428571429e-07,1.6699070657142855e-06,46.157846,6.021736767142857e-06,6.278201685714286e-05,9.451642998571428e-07,215.7986957142857,48.156648857142855,16.92161814285714,-0.087069896,-4.994410842857143e-05
9.693510285714285e-06,0.0325888401428571,130572.42857142857,13314.68223857143,1.82294732e-07,1.78630617e-06,47.63279542857144,1.7710080714285716e-06,6.558322924285714e-05,3.278173414285715e-07,215.89731285714288,47.94904,17.116531771428573,-0.0793066005714285,-4.2000972142857145e-05
1.2561830357142858e-05,0.0100440377142857,130555.16857142856,13312.922208571428,1.8322525142857145e-07,1.79154132e-06,36.06627542857143,5.994764042857142e-07,4.604073475714285e-05,1.541227442857143e-07,216.06265428571427,48.410886,17.077155242857142,-0.0919109737142857,-4.031321637142857e-05
1.215897757142857e-05,0.0004461047142857,130508.04357142856,13308.116794285714,1.9139795571428573e-07,1.752788157142857e-06,21.729180857142858,1.0215645957142857e-07,1.5417912442857143e-05,3.543855790571428e-08,216.20351285714287,48.18892528571429,17.421777857142857,-0.0818063601428571,-4.0675692357142856e-05
-1.5353671428571449e-07,0.0,130476.12642857144,13304.862152857142,2.0215584e-07,1.7055111714285711e-06,18.42679542857143,0.0,1.3786538571428572e-05,6.38157814285714e-10,216.61656285714284,48.15909242857144,16.22530624285714,-0.0815093121428571,-3.72e-05
4.1835792e-06,0.0,130434.18928571428,13300.585755714286,2.0372087e-07,1.5690732885714288e-06,16.376579285714286,0.0,1.279267252857143e-05,0.0,216.84341,48.077586571428576,15.971251471428571,-0.0754200728571428,-4.224285714285714e-05
2.635524142857143e-06,0.0,130398.0,13296.895474285717,2.0682486285714284e-07,1.6094280414285711e-06,14.577265142857144,0.0,1.17212546e-05,0.0,217.18464285714285,48.19430757142857,16.7666458,-0.0492433294285714,-4.131428571428571e-05
-7.478778000000001e-06,0.0,130359.17,13292.935915714286,2.2238135e-07,1.905167611428572e-06,12.467205857142858,0.0,1.0844575357142858e-05,0.0,217.68000571428573,48.20651457142857,16.763573714285716,8.564699999999922e-05,-2.852409778571429e-05
-1.1308084457142856e-05,0.0002230229999999,130359.80285714286,13293.000448571427,2.3569710142857145e-07,2.2865472985714286e-06,11.075561,0.0,1.0212970214285715e-05,0.0,218.01294857142847,47.90614285714286,16.56271652857143,-0.0318624317142857,-1.8112438e-05
-5.541989142857142e-06,0.0,130308.84857142856,13287.804558571428,2.4143649e-07,2.60014598e-06,10.228302428571428,6.806122428571429e-09,1.0302568885714288e-05,0.0,218.32511428571428,47.73983557142857,16.55835042857143,-0.0637062038571428,-1.2717889571428573e-05
3.988363614285714e-06,0.0,130244.20571428572,13281.212821428571,2.338095142857143e-07,2.732105114285714e-06,9.71234572857143,0.0,9.637928142857144e-06,0.0,218.40636142857144,47.66391028571429,16.768643285714287,-0.0883003225714285,-7.5722867214285715e-06
1.145038185714285e-06,0.0,130166.74142857142,13273.313662857145,2.249834742857143e-07,2.675807185714286e-06,9.148871857142856,0.0,8.487811614285714e-06,0.0,218.46574,47.977112142857145,16.26105342857143,-0.0546500071428571,-8.542382142857144e-06
-7.520546714285711e-07,0.0,130095.22071428572,13266.02057857143,2.228792957142857e-07,2.6332963714285715e-06,8.7929772,0.0,7.726982671428572e-06,0.0,218.4839642857143,48.545345,15.698138357142856,-0.0285692607142857,-1.0082235736571429e-05
-2.3537322714285714e-06,0.0,130028.20714285714,13259.187097142858,2.209440528571429e-07,2.6223541285714285e-06,8.5673964,0.0,7.061861171428572e-06,0.0,218.4856242857143,48.98375128571429,14.940219714285714,-0.0150868792857142,-8.437244285714286e-06
-3.6469535714285714e-06,0.0,129975.84785714289,13253.847935714284,2.177945171428572e-07,2.5586728e-06,8.476357171428571,0.0,6.9192934571428575e-06,0.0,218.53257142857143,49.26037571428572,14.117577571428573,-0.0113274522857142,-1.1387208285714285e-05
-4.167088971428572e-06,0.0,129928.635,13249.033565714286,2.1328941e-07,2.6265433e-06,8.467235657142856,0.0,7.0286515e-06,0.0,218.5639871428572,49.38448442857143,13.630263857142856,-0.0105086065714285,-1.1731471428571427e-05
-4.4794700000000005e-06,0.0,130025.48071428572,13258.90908,2.130604142857143e-07,2.5529069285714286e-06,8.2158784,0.0,7.117846057142857e-06,0.0,218.74623714285715,49.12691185714285,13.589399857142856,-0.012105777,-1.5401485714285714e-05
-1.0966775142857144e-05,0.0,130003.57214285714,13256.675025714285,2.1307128e-07,2.633032371428572e-06,7.9412041,0.0,7.102782342857144e-06,0.0,218.8318442857143,49.13829285714286,13.410572571428572,0.0123724814285714,-1.494634242857143e-05
-5.563533571428572e-06,0.0,129990.81214285716,13255.373868571429,2.1221512714285722e-07,2.554586e-06,7.845239357142857,0.0,7.0563022e-06,0.0,218.79256,49.32755785714286,13.4451925,-0.0235075497142857,-1.4717702e-05
-4.779068285714286e-06,0.0,129976.53571428572,13253.918077142856,2.200511957142857e-07,2.7264499714285715e-06,8.172635257142856,0.0,7.284280457142857e-06,0.0,218.62438,49.50159971428572,13.509700214285711,-0.0414997914285714,-1.1537271428571429e-05
-4.466938714285714e-06,0.0,129954.49142857142,13251.670187142856,2.298122342857143e-07,2.975112214285714e-06,8.672639742857143,0.0,7.662046857142858e-06,0.0,218.4749785714285,49.23410928571428,13.320482071428572,-0.0438026794285714,-5.908579e-06
-5.1011681857142864e-06,0.0,129918.12571428572,13247.961914285714,2.352820571428572e-07,3.0873671714285715e-06,8.657357428571428,0.0,7.7552011e-06,0.0,218.49232571428573,48.84948942857143,13.6331412,-0.0298203537142857,-3.622489e-06
-4.684368857142858e-06,0.0,129891.57,13245.253984285711,2.3647118714285726e-07,3.282835314285714e-06,8.459141985714286,0.0,7.552328599999999e-06,0.0,218.51278,48.30105357142857,13.898568285714289,-0.0027332501428571,-2.379973285714286e-06
-5.542296142857142e-06,0.0,129853.69571428571,13241.391885714283,2.3464213857142858e-07,3.3532616285714286e-06,8.256534342857142,0.0,7.246272171428572e-06,0.0,218.5865871428572,47.77667871428572,14.2276693,0.0081104917142857,-4.248992285714286e-06
-4.068298714285713e-06,0.0,129848.53571428572,13240.865711428572,2.346119471428572e-07,3.443743185714285e-06,8.118749928571429,0.0,7.1525774285714285e-06,0.0,218.67167571428573,47.426662,14.794405714285714,0.0165937432857142,-6.0132854285714285e-06
-3.238292571428572e-06,0.0,129810.11571428573,13236.94796,2.327418842857143e-07,3.6420004285714286e-06,8.002739,0.0,7.142650857142857e-06,0.0,218.73004285714288,47.18762857142857,15.119077428571428,0.030344269,-1.440378285714285e-06
-5.9948022857142846e-06,0.0,129828.69714285714,13238.84273857143,2.312087742857143e-07,3.713581557142857e-06,7.839121371428571,0.0,7.114011785714286e-06,0.0,218.85829285714289,46.764960571428574,14.638616785714287,0.0463135885714285,4.793468857142856e-06
-8.745666542857145e-06,0.0,129833.06285714284,13239.287917142856,2.417233e-07,3.658404557142857e-06,7.795850057142857,0.0,7.1342216571428575e-06,0.0,219.01708428571428,46.32630085714286,13.674171485714286,0.0196207032857142,8.524344499999999e-06
-5.696625799999999e-06,0.0,129875.01714285716,13243.566062857144,2.5054556285714284e-07,3.5113660857142856e-06,7.849683157142857,0.0,7.048791385714285e-06,0.0,218.9900971428572,45.51935014285714,12.675659285714286,-0.001675576,8.73745852857143e-06
-2.641464528571429e-06,0.0,129860.36714285715,13242.07218,2.484583357142857e-07,3.4892354142857143e-06,8.015818271428572,0.0,7.104665857142857e-06,0.0,218.91964142857145,44.985390571428574,12.4755793,-0.0040244747142857,5.701339e-06
-1.2896484285714284e-06,0.0,129858.34785714289,13241.866271428573,2.457988857142857e-07,3.595991271428572e-06,7.960872328571428,0.0,7.1350221e-06,0.0,218.9008257142857,44.49688942857143,12.17789852857143,0.0049575514285714,9.575214571428571e-06
-1.1811232428571427e-06,0.0,129827.41928571428,13238.712434285717,2.4521031e-07,3.608191457142857e-06,7.689885728571428,0.0,6.9979175714285706e-06,0.0,218.90309714285715,44.46430985714286,11.616848285714283,0.0068022207142857,6.8287709571428565e-06
-2.179554402857143e-06,0.0,129818.115,13237.763661428571,2.4387217e-07,3.5431648857142853e-06,7.443189857142856,0.0,6.892101828571429e-06,0.0,218.89923,44.504298285714285,11.14902957142857,0.0060562474285714,3.834805757142857e-06
-3.597254571428571e-06,0.0,129794.67928571429,13235.373882857142,2.427560271428572e-07,3.581604528571429e-06,7.343335842857143,0.0,6.809320285714286e-06,0.0,218.89199142857143,44.631777,10.648550857142856,-0.0030736165714285,7.039263359999999e-07
-6.112293242857144e-06,0.0,129747.59,13230.572111428572,2.4042064428571426e-07,3.546438085714286e-06,7.526524114285714,0.0,6.886633514285715e-06,0.0,218.7978857142857,44.79219928571428,9.979671342857143,0.0079938814285714,-9.558314285714021e-09
-8.112736571428572e-06,0.0,129725.43714285716,13228.313148571428,2.383534342857143e-07,3.456933371428571e-06,7.713511242857143,0.0,7.006305114285714e-06,0.0,218.70619,44.71221085714286,9.396622757142856,0.0182551682857142,-2.325687142857143e-06
-1.106252268857143e-05,0.0,129744.98071428572,13230.30604,2.374295614285714e-07,3.280724e-06,7.736050414285714,0.0,6.9358787857142855e-06,0.0,218.65691,44.70046785714286,9.205881214285714,0.0121286831428571,-8.356597642857143e-06
